category	headline	text
business	250 Account Probe: Gọọmentị Imo na-akpa agwa ụmụaka ọtaakara - Rochas Okorocha	Ndị ụlọomeiwu Imo steeti enyela ikike ka enyocha akara ọba ego narị abụọ na iri ise emepere mgbe Rochas Okorocha bụ Gọvanọ Imo steeti. N'aka nke ọzọ, lekwa ihe Rochas Okorocha nwere ikwu maka nyocha Gọọmenti Imo steeti na-enyocha ya. Onyeomeiwu Imo steeti bụ Uche Ogbuagu kwuru na nyocha a bụ ka achịkọtaa ọba akụ ndị a ka ha bụrụ otu. Ihe nke a pụtara bụ na ha ga enyocha ọba ego ndia niile ka ha mara nke ego dị ma nke ego na adịghi. Ogbuagu kwuru na mgbe ha mechara ka ha ga-achịkọta ọba ego ndị a n'ihe ndị bekee na-akpọ 'Single Treasury account'. Ndị omeiwu a rịọrọ ka ndị Ụlọakụ nwe oba egoi ndị a nyere aka ka atụmatụ a gaa nke ọma.
business	Ọgba Mbọ: Ọtụtụ ndị enyi m gbara m ọsọ maka na m na-ebu ozu - Adaeze Okosi	"Adaeze Okosi bụ otu n'ime ndị ntoroọbịa gụchara mahadum na Naijirịa ma ha enwewghị ọrụ. Kama Adeze onye gụrụ 'Anatomy' na Mahadum malitere tinyewe ihe ọ gụrụ na mahadum n'ọrụ; o bidoro ịnya ụgbọala eji ebu ozu. Abia na mpaghara ọwụwa anyanwụ Naijirịa, ịnya ụgbọala eji ebu ozu nke bụ Hearse n'okwu bekee bụ ọrụ a na-ahụ dịka ọrụ ụmu nwoke. Kama nke a egbochighị Adaeze ịbanye ya bụ ọrụ ma na-eme ya nke ọma. Adaeze kwuru na ọtụtụ ndị enyi ya gbaara ya ọsọ kamgbe o bidoro ịnya ụgbọala eji ebu ozu. O kwukwara na nne na nna ya kwadoro ya kama na ụfọdụ ndị mmadụ anaghị ekwe enye ya ọrụ maka na ọ bụ nwaanyị. Ụfọdụ na-ekwu na oge ụfọdụ ndị mmụọ na-enye ndị na-anya ụgbọala e ji ebu ozu nsogbu, mana Adaeze kwuru na ụdị ihe ahụ emetụbeghị ya. ""Enwebeghị mgbe ụdịrị ahụmihe dị otu a kamgbe m malitere ọrụ a,"" Adaeze kwuru. ""Ana m arụ ọrụ m, gaa ụka, ma bidokwa ọrụ m ọzọ. Anaghị m ahụ ihe ọbụla dịka ndị mmụọ maọbụ ihe gbara gharị"". Adaeze kwuru na ya malitere ọrụ a na mbido afọ 2022 ma kwukwaa na ọ na-enyere ya aka. Ọ bụ Chigozie Ohaka na Chiemela Mgbeahuru mere akụkọ a"
business	Anambra Sit at Home: Onitsha 'Main Market' o mepere taa bụ Mọnde? Lee ihe anyị hụrụ	Onitsha Main Market dịka ebe agbara ọsọ n'ụtụtụ taa bụ Monde, March 28, 2022. Ndị ahịa apụtaghị maọlị belụsọ ndị mmadụ na-agara onwe na nke nke n'okporoụzọ. Ọdọ ụgbọala ebe ndị ọkwọ ụgbọala na-eme njem aga-ebe dị iche iche n'ala Igbo mechichara emechi. Okporoụzọ Upper Iweka na-ekwokarị ekwo dịka ebe ndị mmụọ chụsasiri ndị mmadụ ọsọ makana ị ga-agụtalị mmadụ olemole nọ ebe ahụ n'ụtụtụ taa. Nke a na-abịa agbanyeghị nzukọ ndị isi ahịa na aka na-achị anambra steeti bụ Charles Soludo nwere n'izu ụka gara aga. Na nzukọ ahụ, ha kwekọrịtara na ndị ahịa ga-emepe ahịa ụbọchị Mọnde ọbụla agbanyeghị na ndị mmadụ na-anọbụ n'ụlọ ụbọchị ahụ. Lee ụfọdụ foto anyị setere ebe ahụ. Ọdọ ụgbọelu dịketere Upper Iweka dị n'Onitsha tọgbọọ chakoo Na Jerome Udorji ebe Secretariat nke Anambra steeti dị , onye ntakụkọ anyi hụrụ ndị ọrụ ka na-abịa edenye aha ma tụgharịa azụ lawa. Lee ka ihu na anya dị ụfọdụ ebe n'Awka dị n'Anambra steeti. Ndị na-akwọ ụgbọala ndị ọrụ ji aga ọrụ na secretariat apụtaghị bia buru ụgbọala kwọga ndị ọrụ n'ụtụtụ a. Ọtụtụ ọdọ ụgbọala tọgbọkwa chakoo agbanyeghị na ndị ọkwọ ụgbọala biara  ya bụ nzụkọ gọvanọ Soludo na ndị ahịa mere. Anambra steeti Judiciary dị n'Awka tọgbọọ chakoo. A hụghị kama otu onye ebe ahụ. A hụtụrụ mmadụ n'Aroma junction. Ndị mmadụ apụtaghị etu ha si apụtabu n'Eke Awka n'ụbọchị ndị ọzọ. Unizik Junction Awka N'Abakaliki dị n'Ebonyi steeti, Ndị ọgbatum tum na-agagharị mana ahụghị ndị na-eme njem tere aka na-agba n'ụzọ taa. N'Enugu, Ọtụtụ okporoụzọ dị n'Enugu tọgbọọ chakoo dịka ndị mmadụ nọ n'ụlọ taa bụ Mọnde March 28, 2022. N'Umuahia, okporoụzọ Akara - Uturu n'okpuru ọchịchị Ovim Isuikwuato dị n'Abia steeti. Okporoụzọ Osusu a na-esi aga Faults, ahia Ariaria nakwa ebe a na-esi amapụta okporoụzọ Port Harcourt na Enugu tọgbọọ chakoo. Ụlọahịa ndị dị n'okporoụzọ Wethral dị n'Owerri mechichara emechi. Gịnị butere 'sit at home' ndị Ipob hibere? Ndị otu Ipob malitere ịnọ n'ụlọ ha kpọrọ 'sit at home' mgbe gọọmentị etiti Naịjiria nwụchiri Kanu bụ onyendu ha, n'afọ 2021. Ha tinyere ya bụ ịnọ n'ụlọ na mpaghara Ọwụwa Anyanwụ Naịjiria iji gosi nkwado ha maka ikpe Kanu. N'afọ 2021, ha tinyere ya bụ ịnọ n'ụlọ kwa Mọnde ọbụla, mana ha mechara na-eme ya mgbe ọbụla Kanu kwesịrị ịpụta n'ụlọikpe. Cheta na gọọmetị Naịjirịa nwụchiri Nnamdi Kanu bụ onye ndụ otu Ipob na na mba Kenya n'afọ 2021 ebe ọ gbara ọsọ n'afọ 2017 mgbe ndị agha Naịjirịa wakporo ụlọ ya n'Afaraukwu Abia steeti. Kamgbe e si mba Kenya kpọlata ya Naịjirịa, a na-ekpe ya ikpe maka ebubo iyi ndụ egwu nke gọọmentị Naịjirịa na-ebo ya.
business	CBN BDC: 'Mmachị Bureau De Change ga-ebutere anyị agụrụ' - Onye na-agbanwe ego	Ndị na-agbanwe ego akpọrọ Bureau de Change na bekee na Najirịa na-akwa arịrị gbasara etu gọọmenti etiti si machie iresi ha ego mba ofesi ụnyahụ. Chukwuemeka Arinze bụ onye na-agbanwe ego na Legọs kamgbe afọ iri abụọ kwuru na mmachị a ga-akwanye ya na ndị otu ya na-emekwa udiri azụmahịa ahụ n’agụrụ ma mee ka ọtụtụ ndị ha na-enye ọrụ laa ụlọ ga-anọdụ ala. Cheta na ụlọakụ ukwu NaỊjiria bụ “Central Bank of Nigeria” kwuru na ha machiela iresi ndị na-agbanwe ego, ego mba ofesi ọbụla. Gịnị kpatara mmachị a? CBN kwuru na ọ bụ maka etu ndị nkịtị na-agbanwe ego si eji ohere e nyere ha were na-akwado nrụrụaka ego dị iche iche. Onyeisi CBN bụ Godwin Emefiele kwuputere nke a ụbọchị Tusde(Julaị 27,2021) ma kwukwa na CBN agaghị enyezi ndị mmadụ akwụkwọ ikike e ji agbanwe  ego na Naịjirịa. Emefiele kwuru na CBN ga na-eresizi ụlọakụ dị ịche iche na Naịjirịa ego mba ofesi. O kwuru na ọtụtụ ngalaba mba ofesi kụpụrụ nti gbasara  ime mgbanwe ego iwu akwadoghị. Ihe gọvanọ CBN kwesiri ime karịa ma ịmachị iresi ndị BDC ego mba ofesi Arinze bụ onye na-eme mgbanwe ego kwuru na CBN kwesiri itinyekwu ego n’ahịa mgbanwe ego karịa ma ịmachị ndị nkịtị ime ya. O kwuru na ndị otu ya ahụghị ego mba ofesi zuruoke ha na-eresi ọtụtụ ndị na-agbanwe ego n’aka ha ma ya fọdụzie iji ohere ha mee nrụrụ aka. Arinze kwuru na ọ dị mma etu CBN si kwuo na ha ga-akwụsị inye ndị na-achọ akwụkwo ikike ọhụrụ ime mgbanwe ego. Ihe ndị ọzọ ọ kọwara dị n'ihe nkiri a dị ebe a.
business	David Malpass ga-anọchị anya Jim Yong Kim n'ụlọakụ mba ụwa niile	N'ozi ụlọakụ ụwaniile bụ World Bank na Bekee zipụrụ site n'akara Twitter ha, ha kwuru na Malpass ga-ebido ọrụ n'ụbọchị Tuusde. Ha kwuru na mmadụ niile jịkoro aka họpụta ya dịka onye ndụ ụlọakụ ahụ. Ọ pụtara na David Malpass bụ onye mba Amerịka ga-anọchi anya Jim Yong Kim dịka ọ rituru n'ọkwa n'ọnwa Febụwarị. Ụmụakwụkwọ LUTH ebee arịrị Ndị uweojii na Legọs ekwuola na ha anwụchiela mmadụ abụo bụ ndị aka ha dị n'ọnwụ Stephen Urueye. Ndị uweojii kwukwara na ha amalitela nyocha banyere ọnwụ nwoke ahụ. Cheta na ọ bụ n'abalị ụnyaahụ ka ndị ohi zuru Stephen ohi ma sụọ ya mma n'ihu ụlọakwụkwọ LUTH dị na Legọs. Ha kwukwara na ọ bịara otu ụbọchị dịka o mechara mmemme ngụcha Mahadum. Ụmụakwụkwọ ahụ na-eme ngagharịiwe maka na ha na-ekwu na ọ bụghị taa ka ndị omekome bidoro ịmaja na ịwakpo ha. Dịka Hadiza Usman, onyeisi ngalaba n'ahụ maka ọdọụgbọmiri sị gwa ụlọakụkọ Bloomberg, Naijirịa na-arụ  ọdọụgbọmmiri miri emi nakwa ọdọ ngwaahịa abụọ iji belata kpachikpachị dị na ọdọụgbọmmiri dị n'Apapa Legọs. Otu na Lekki Free Trade Zone  dị na Legọs. Nke ọzọ na Badagry dịkwa na Legọs, ebe nke atọ bụ ọdọụgbọmmiri Ibom dị na Akwa-Ibom. Ụgwọ Naijiria gbazitere arịala elu site na  tarịị Naira iri abụọ na otu na ụma(N21.73trn)ọ bụ n'afọ 2018 gbaruo tarịị iri abụọ na anọ na ụma(N24.39trn) dịka ngalaba na-ahụ maka ijikwa ụgwọ nke a kpọrọ debt Management office siri kwupụta ụbọchị Tọsde n'Abuja. O jiri pasent 12.25 gafe nke afọ 2018. Otu APC ekwuola na mmeju ntuliaka Inec mere na Bauchi, Sokoto nakwa Adamawa adanyeghị na anya ya  dịka ha boro ebubo wuruwuru, tigbuo-zogbu na igo vote, ma kwuo  na ha ga-aga ụlọikpe ịdọgha mpụtara ntuliaka ndị ahụ. Ha kwukwara na ebubo na onye nke ha bụ onye meriri na ntuliaka Gọvanọ na Kwara steeti Abdulrahman Abdulrazaq ji asambodo secondịrị adigboroja bụ akụkọ Mike ejeagha nke ndị e meriri emeri na-akọ. Ndị uweojii Legọs atuọla alo ha achụọ Inspector Olalekan Ogunyemi n'ọrụ uweojii ka e kpechara ya ikpe imeụlọ maka ogbugbu otu nwata nwooke a kpọrọ Kolade Johnson bụ  onye a gbagburu ebe ọ na-ekiri oolu na Mangoro na Legos. Mana a hapụrụ ogbo ya bụ  Sergeant Godwin Orji  sị ya lawa na ikpe amaghị ya. Na egwuregwu, Danny Rose nke Tottenham kwuru na ike egwu bọọlụ  agwụwala ya dịka ikpa oke agbụrụ na-ari ibe ya elu na bọọlụ. Rose, onye so ndị egwu ball England akwara emo na asompi e ji akwado Euro 2020 nke a gbara na Montenegro tụrụ arịrị na o nweghị ezi ahụhụ  a na-enye ndị  kpara oke agbụrụ na bọọlụ.
entertainment	All- women band: 'Ndị mmadụ na-ajụ anyị ọ ga-ekwe omume ụmụnwaanyị ịma akụ ngwa egwu'	Evelyn Ike na-arụbu ebe a na-ere ngwa egwu  tupu ọ bụrụ onye ndu otu egwu ụka ọ bụ naanị ụmụnwaanyị na-agụ ma na-etikwa ngwa egwu. Dịka o siri kọwaa, o si na ịmụ ka e si akpọ ụbọ akwara were malite ije ya n'iti egwu. Ya na ndị otu ekwu ya gwara BBC na mkparịtaụka na ihe ọbụla nwaanyị maọbụ onye ọbụla chọrọ ịmụta n'ụwa, na itinye uchu na ya, na onye ahụ ga-amụta ya. Ịgụ egwu bụ nka e nwere nwoke ma nwaanyị, mana ịkụ ngwa egwu dịka ịgba, ụbọ akwara na ụfọdụ ngwa egwu ndị ọzọ bụ ụmụnwoke na-emekarị ya na mpaghara Ọwụwa Anyanwụ Naijria.
entertainment	Chika Ike: O nweghị sakramenti jikọọ mụ na Ned Nwoko, di Regina Daniels	"Chika Ike bụ ome ejije Nollywood ekwuola na o nweghị eiokwu dị na-akụkọ na-efegharị nke kwuru na ya na di Regina Daniel bụ Ned Nwoko na-eme enyi. Kepukepu na-efegharị na soshal midia na-arụbu ya aka dịka ihe onyonyo fegharịrị na-egosi ebe onye yiri Nne regiina Daniel bụ Rita Daniels na-eti mkpu sị Chika ike hapụrụ nwa ya di ya. Mana dịka otu onye ihe ya na-amasị jụrụ ya ma ọ na-ayị Ned Nwoko, Chika Ike zara n'aka Instagram si na o nweghị sakramentị jịkọrọ ya na nwoke ahụ nke ọlụlụ ọ lụrụ Regina Daniel n'afọ gara aga wuru ewu na soshal midia. Cheta na abalị ole na ole gara aga na n ne Regina Daniel pụtara gọọ na ọ bụghị eziokwu ihe e kwuru na ya bụ ihe onyonyo ahụ fegharịrị ebe o kwuru nna ọ bụụ na Chika ahapụghị nwa ya na ya ga-agara ya ije na mụọ sị na ihe onyonyo ahụ bụ ""a rụrụ arụ."" Regina Daniels atụnyere ndị ntị na-akọ ọkọ banyere ihe mere na ndụ ya nso nso azụ. Cheta na Regina onye na-ewu na soshal midia kemgbe ọnwa atọ kwere nkwa ịkụwa akịoyibo Nsugbe. N'ozi mgbaama dị n'ihe onyonyo o wepụtata na nsonso, ọ kpọrọ okwu aha kpomkwem sị n'ezie na kepukepu ahụ na-ewu banyere alụmdi ya bụ eziokwu. Regina, onye aha Igbo ya bụ, Nneamaka, kwuru sị ""Alụọla m di"" dịka o wepụtara ọla aka dị ya n'aka tinye na mkpịsịaka nke so ọdụdụaka. Ọ gara n'ihu zaa ndị na-ekwu na ọ bụ maka  ego mere o jiri lụọ onye tọrọ ya mgba n'elu, mgba n'ala sị, ""Obi na atọ m ka nnu ugbua n'ihi na ịhụnanay na-egbu m ka mmanya."" Ọ tụpụkwara egbe ntụnala dịka o kwuru na onye ikpeazụ o degara ozi n'ekwe ntị bụ Somadina. Cheta na dịka akụkọ na ọ lụụ onye ndọrọrọndọọ ọchịchị ama ama bụ Ned Nwoko na-ewu, akụkọ na ọ gbahapụrụ Somadina bụ onye ọtụtụ na-arụ aka na ọ bụ enyi ya nwoke wukwara."
entertainment	Pericoma Okoye: Ihe mere odogwu Izuọgụ ji anyị ajọ arọ	"Na nsonso a, aha otiegwu  Ichie Pericoma Azubuike Okoye, bidoro ịkpọtụ akpọtụ na soshal midia. Onye metere agụ Afrịka nọ n'ụra kemgbe afọ 2017 oge ọ lara mmụọ? Ọ bụ otu ụkọchụkwụ Chukwuemeka Ohanaemere ama ama dịka 'Odumeje' nke Mountain of Holy Ghost Intervention Deliverance Ministry dị n'Ọnicha, Anambara steeti. Odumeje 'kwuru okwu ọjọọ maka odogwu Izuọgụ n'ihe onyonyo fegharịrị n'ịntanetị na nsonso a nke butere ụka. Ụfọdụ ji ihe onyonyo ahụ nke kọkwara ndị Arọndịizuọgụ ọnụ ịbụ ogbenye, mere ihe ọchị. Mana ya bụ okwu akụkụ atọghị ndị Arọndiizuọgụ na ndị ihe Pericoma na-amasị gụnyere ọkpara Pericoma Okoye bụ Omor Perry na onye bụbu onyeisi Massob bụ Ralph Uwazuruike, ọchị. Uwazuruike, onye katọrọ ihe Odumeje kwuru sị na ""o wutere m na ala Igbo anaghị eji onye nwụrụ anwụ eme mkparị."" Omor Perry na onwe ya mara Odumeje aka sị ya pụta ka ha nwalee ike ka ike. Mana dịka a na-eme tụmsara n'okwu ahụ, ndị ọgba ọhụrụ na-ajụ onye bụdị Pericoma Okoye? Kedụ onye bụ Pericoma a na-ewu? Pericoma Okoye bụ otiegwu Igbo ama ama n'Ala Igbo egwu ya wuru ewu n' agbata 80s na 90s. Ọ bụrụ na ị na-anụ egwu ogene na udu  a kpọrọ ""Omenana na-ese okwu"" na-eche onye tiri ya, mara na  ị mara Pericoma site n'egwu ya. Egwu ndị ọzọ o tiri gụnyere; ""Ọgbaaghara"" (1990);""High Tension""; ""Ọ ga-atakụta ya aja"", ""Izu ka mma na nne ji""; Ị ghara Omenana mewe  omenaelu"". Egwu ya bụ egwu na-ejupụta n'ilu,  ịnya isi na okwu miri emi. Iji maa atụ, ""Onye sị na ọ bụrụ ya, ọ bụrụ ya o mee gịnị?""; Ọ bịara egbu anyị, je egbu onwe ya""; Nne ewu tawa ahụ, akịrịka na mma atụ ya ọgụ"" Ọ na-ejikwa egwu ya etu ndị ọgaranya Igbo aha. Onye Arondizuogu dị n'okpuru ọchịchị Ideatọ, Imo steeti, Pericoma bụ onye mmasị ya n'ọdịnala Igbo ka ewu ewu karịdịa egwu ya. A ma ya dịka 'Mezuo Mbụ nke Arọndizuogu' maka nke a. Iji kọwaa  nke a, Nwaeze Onyekaba Emmanuel Odenigbo sị na, ""Pericoma bụ nnukwu arụsị dị na ụdị mmadụ."" Odenigbo, onye ji Bob Marley tụnyere Pericoma  n'iti egwu sị na ọ bụ otiegwu Chineke nyere ike pụrụ iche. ""Chineke ya nyere ya ike, o jikwa ya akpakwa ike."" O kwukwara na Pericoma bụ ""ọgbaọgụ nwanne."" ""I nwee mmekpa ahụ n'ebe ị na-azụ ahịa bịa kpesara ya, ọ ga esoro gị gaa lụọ ọgụ ahụ."" Ọtụtụ ndị mmadụ maara Pericoma bụ onye a  mụrụ n'afọ 1948 ""Arụsị Makaja  Mbụ nke Arondiizuọgụ."" Ọtụtụ na-atụkwa ya egwu n'ihi akụkọ ihe arịbaama nakwa ihe miri emi odogwu  a kpọrọ 'agụ nke Afrịka' na-eme. Nke kachasị wuo nke o jikwara gụọ egwu bụ akụkọ etu ndị ụtụisi si jide ya n'Upper Iweka n' Ọnicha. Akụkọ a dịka akụkọ ifo kwuru na ndị a bụ ndị amaghị na ọ bụ Pericoma buliri ya elu ka ha buru ya gawa n'ụlọọrụ ha mana aka ha tọrọ n'elu dịka ha enweghị ike ibutu ya. Ọ bụ oge ha wetara ọtụtụ ihe onyinye were medaa ya obi ka ha nwetara onwe ha. Mana ụfọdụ amaghị na nwaamadị a ahụ bụ onye ihe ejije. O soro mee ihe ejije Nollywood a kpọrọ ""Lion of Africa' nke ya na Pete Odochie soro mee. Na nkọwa ihe e ji echeta Pericoma, onye ọzọ si Arondizuọgụ bụ Charles Kanu sị na, "" Ọ na-eti mmọnwụ, ọ na-eri na mmọnwụ. "" Kanu gara n'ihu kwuo na ""a na-anụ aha ya dịka onye katara ahụ n'Arondizuogu na ala Igbo gbaa gburugburu."" ""O siri ike mmadụ. Ọ bụ nwa dịbịa e nweghị dịbịa ga-amali ya aka."" Mana o nwere mgbe a kọrọ akụkọ na Pericoma  chegharịrị dịka o tiri egwu ụka, ""Ụnụ ekwela ka eduhie ụnụ "". Mana Odenigbo bụ onye ya na ya rụkọọ ọrụ egwu  kọwara na ọ bụ ahịa ka ọ na-ere. "" 'Marketer' ya na ya na-arụkọ ọrụ gwara ya ka ọ kụo egwu ahụ iji ree ahịa."" Pericoma lụrụ ọtụtụ nwaanyị ma mụkwa ọtụtụ. Na agbanyeghị na ọ nwụrụ abalị iri na isii nke ọnwa Febụwarị afọ 2017, ụfọdụ ụmụ ya na-agbaso ụkpụrụ ya; Speed Darlington na Ebube Izuogu ( Prince Perry) na-eti egwu, ebe Omor Perry na Fenfe Pericoma Johnbosco nwere mmasị na ihe omenala. Akụkọ ndị ga-amasị gị:"
entertainment	New Year's Day: Ihe ndị a ga-adị ndị a mụrụ bido n’afọ 2000 ka ‘film’	Ka a na-abanye afọ iri ọhụrụ nakwa agba ọhụrụ ọzọ, ọtụtụ ihe agbanweela nke bụ na ụfọdụ ndị a mụrụ n'otu oge agaghị amata ihe ha bụ. Ihe ndị ahụ bụ ihe ndị dịbu adị mana ụmụaka a mụrụ n'oge Bekee kpọrọ 'Generation Z' (site n'afọ 1999 ruo ugbua), amaghị ya dịka etu a ọ dịbu. Ha mazị ya ugbua site n'ụzọ ọgbara ọhụrụ e si rụgharịa ya, nke bụ na ihe ndị ahụ adịla mfe iji n'aka na-akpagharị ma ị chọọ. Lee ụfọdụ ihe ndị ga-agba ụmụaka 'Generation Z' gharịị: N'ihe karịrị afọ iri gara aga, a na-etinye ihe a kpọrọ 'kaseetị' n'ime igwe okwu na-enwekarị ma redio ma ihe na-akpọ ya bụ kaseetị, tupu ị gere egwu. Mana ugbua, e nweela ihe dị ka 'YouTube', Audio Mack, Spotify, Boom Play na ihe ndị bụ ebe ị ga-esi butuo egwu ọbụla masịrị gị, tinye ya n'ekwentị gị maka igere ya oge ọbụla ị chọrọ. Ọ bụrụkwanụ na ị chọghị ibutu ya ebutu, ị nwereike lere ya ka vidio n'elu ịntanetị mgbe ọbụla ị chọrọ. Ka ọ dị ugbua, ekwentị niile a na-arụpụta ugbua na-ebu redio n'ime ya; nke ọ ga-abụ ịkwụnye ihe ntị ya nke bekee kpọrọ 'earphone', ọ bụrụzịa gere gawa. Ọ bụrụ na ị ma mgbe a na-eji ekwentị a akpọ mmadụ, e kwesịrị ka a na-akpọ gị 'daa' maọbụ 'dee'. Makana ọ gafeela afọ iri abụọ (20) e wepụtara nke a na-ejizi n'aka nke bekee kpọrọ 'mobile phone'. Ndị ma ekwentị a ma ihe ha ji anya ha hụ gbasara ịkpọ mmadụ. Ọ pụtara na onye ahụ ga-anọgodu nso ya bụ ekwentị tupu ọ zaa ya. Mana ugbua, ọ bụghị naanị na ị ga-anọnwu ebe ọbụla zaa ekwentị gị ma mmadụ kpọọ gị, ị ga-ejinwu ekwentị gị nweta ozi maọbụ chọta ozi site n'ihe a kpọrọ 'ịntanetị'. N'agbanyeghi na ụfọdụ ka na-eji mma emepe komkom, e nwere ihe a rụpụtara iche a n-eji emepe ya. Ihe ahụ nke bekee kpọrọ 'tin cutter', bụ ihe a na-eji agba komkom okirikiri. Tupu afọ 2000 eruo, a na-eji nke ọ ga-abụ ị sụnye n'ime komkom ị were aka gị na-akụ n'elu ya, megide etu a wee gazuo okirikiri okwuchi komkom ahụ. Mana ugbua, egwu adagharịala makana ndị nke a na-arụpụta ugbua anaghị ata ndụ mmadụ ahụhụ. Akwụkwọ ozi ịhụnanya (Love letter): Ndị agba ọhụrụ a ka ma na a na-ede leta ugbua? Mgbe ochie bụ na ị ga-ede akwụkwọ ozi, nye mmadụ ka o nye onye i deere ya, maọbụ gaa n'ụlọorụ nzipu ozi a kpọrọ 'post office' ịga zipu ya. Mana ụbọchị agbanweela ugbua, kama ogologo usoro ahụ, ị ga-edenwuzi ihe bekee kpọrọ 'text message' n'elu ekwentị gị, zipu ya na-erughi otu nkeji, onye ahụ asakwaa gị ozugbo. Nke ugbua bụ na ị nwere ike zie onye ị chọrọ izi ozi, ihu na ihu site na nke a kpọrọ 'video call'. Owu e ji akpa isi: Ụmụaka ọgbara ọhụrụ nwereike ha ahụtubeghidị owu isi a anya mbụ makana a na-achọzị ya achọ n'ahịa. Mana oge ọ na-ewu, ihe a bụ ihe e ji eke isi dị iche iche, na-achọ mma n'ụzọ pụrụ iche. Akụkọ kwukwara na ọ na-enye aka ime ka ntutu mmadụ too ogologo. Ugbua, kama iji isi owu kee isi, e nweela nke a na-akpọ 'attachment', 'weaveon' nakwa ndị ọzọ dị iche iche a na-eji eke isi. 'Typewriter' Ọ bụrụ na ị ji taịpraịta gụọ akwụkwọ maọbụ rụọ ọrụ, ekelekwaa m gị oo! Kọmputa pụtara ụwa napụzịa taịpraịta ọrụ ọ na-arụ bụ iji ya ebi ihe n'akwụkwọ. Ugbua, kama ọ ga-abụ i jiri taịpraịta na-ede ihe ị gbaa mbọ hụ na i tinyere 'ịnk', na ị kwagharịkwara ya ma ị degide ruo n'isi dgz, ị ga-edenwuzi ihe niile ị chọrọ n'elu kọmputa gị, na-atụfughi ụra n'ebe ị ga-esi weta ịnk makana ọ gwụlahịri gị. Kọmputa emeela ya ka ọ dị mfe ide ihe na mpempe akwụkwọ. Kedụ ndị ọzọ ị ma? Akụkọ ndị a ga-amasị gị: Ihe nkiri a ga-amasị gị:
entertainment	Oriental Brothers: Maka na m bụ onyeisi, ha chere na m na-eri ego nanị m - Kabaka	Oriental brothers wuru ewu mgbe elu bụ ala ọsa. ọ bụ ebe ha na-eti egwu ka ndị ụlọọrụ na arụ na ụlọegwu a na akpọ 'Afrodisia' hụrụ ha were jụọ ha ma ha a ga-etinwu egwu. Lee etu ha si bido na ihe butere mgbasa 'Oriental Brothers'. Ndị mere ihe nkiri a bụ Vining Ogu na Ikechukwu Kalu. Akụkọ ndị ga-amasị gị:
