category	headline	text
business	Customers could get £100 for cutting energy use	"One energy supplier is predicting households could earn around £100 over the winter through a scheme to reduce peak-time energy use.
Octopus Energy said it expects to pay on average £4 each time a customer responds to a request to cut back.
National Grid will announce full details of the scheme, which can be adopted by all energy suppliers, later this month.
grid operator said some customers might get as much as £10 a day.
rsuade people to wait until later on to run their washing machine, tumble dryer, or dishwasher, and to not charge their electric car if demand is already high. 
me, set to start next month and run until March 2023, aims to help the UK avoid blackouts, by reducing energy consumption at peak times.
On Thursday National Grid warned homes could face three-hour rolling blackouts, if the UK is unable to secure enough gas and electricity imports, as demand rises over the colder months.
UK relies on gas to generate electricity, but the war in Ukraine has led to pressure on gas supplies across Europe.
Number Ten ruled out running a campaign being worked up by the business ministry to persuade households to consume less electricity.
But the National Grid is set to announce soon exactly how much it will pay per kilowatt hour for people cutting back when there is an acute shortfall in supply.
""Instead of cutting off whole chunks of the country if we are short of gas, we can reward people for using less energy at times of peak demand,"" Octopus chief executive Greg Jackson said.
k service will be available to homes that have smart meters installed, as long as their supplier is taking part in the scheme. There are about 14 million households with electricity smart meters in the UK.
Octopus Energy, which ran a trial of the scheme earlier this year, said there could be 25 days over the next six months when National Grid was willing to pay households to reduce their use.
Julie Byrne in Saffron Walden embraced the Octopus trial with gusto. She switched off lights, hung the towels outdoors to dry, turned the computer off, and even postponed dinner, despite her 25-year-old son rolling his eyes.
""Sometimes it was inconvenient,"" she says. ""But we worked round it.""
Her smart meter is outdoors so Julie didn't check which of her cut-backs was saving more, but she did see a small reduction in her next bill.
""It wasn't just the money. I felt I was helping,"" she said, though with the cost of living rising, she thinks, the payments are ""always going to be a plus.""
Customers who managed to cut back compared to their recent average electricity consumption would be rewarded with a payment, likely to be between £3 and £6 per kilowatt hour saved, Octopus said. 
mpensation rate was likely to be set higher on days when the energy shortfall was particularly severe, the firm said.
During Octopus' trial in February and March customers saved an average of 0.7 kilowatt hours, but were receiving much lower financial compensation, the firm said.
Under the National Grid-backed scheme, customers, including businesses, will receive an email or text a day ahead, outlining the time slot when they would be paid if they reduce their energy use, usually between 4pm and 7pm.
Mr Jackson believes the financial incentive, which is significantly higher than it was in the trial, will prove effective, noting that people regularly change their habits to make savings - even small ones.
""If you go to the supermarket and you buy stuff that's reduced to clear, you're saving less than a pound. People respond to that,"" said Mr Jackson. 
He believes there will be savings for the country as a whole as well. ""Today our system pays a fortune to have diesel and coal generation on standby.
""Every unit of energy that is saved will save on expensive standby diesel and coal.""
Have you been contacted by Octopus? Share your experiences by emailing haveyoursay@bbc.co.uk.
Please include a contact number if you are willing to speak to a BBC journalist. You can also get in touch in the following ways:
If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk. Please include your name, age and location with any submission. "
business	Energy bills: 'We cut back but are paying three times as much'	"Amy Appleyard had been paying £136 a month to heat and light her home.
Knowing that energy bills would rise in the autumn, she and her family had cut back on how much power they were using.
But they were shocked to be told that their monthly direct debit would rise more than three times to £442.
re just one of many UK households who have cut back on energy but are still being charged higher direct debits. But suppliers say bills have to reflect soaring energy prices.
It comes after Business Secretary Grant Shapps wrote to energy firms asking them to ensure bills reflected the amount of energy customers were using, and not to over-estimate charges. 
Mrs Appleyard, her husband Mike and eight-year-old daughter Kathryn, faced the huge hike in direct debit energy payments despite cutting back at their three-bedroom home in Greater Manchester.
""We've all become a bit more obsessive about turning off lights or unplugging chargers,"" Mrs Appleyard said.
""We also didn't put the heating on as early as usual this year, just maybe for an hour to warm the house through.""
She said her family's ""nightmare"" started because her supplier cut their monthly direct debit without telling them, so when it made its annual review of their monthly payments it led to a much bigger increase than usual.
""After spending hours on the phone, and being guaranteed that I would pay £200 monthly, and then seeing that £442 was still taking out of my account, I just burst into tears,"" she said.
Since then there have been more conversations and Mrs Appleyard said she hoped the situation will soon be sorted.
""We just want to pay for the gas and electricity we used but it's become very difficult,"" she said.
""I've been told that only £200 will be taken out of my account in December, but the situation is ongoing and has been horribly stressful.""
Meanwhile, Rory in South Wales said his direct debits had also gone up, while his energy use had gone down, so he ended up £1,400 in credit with his supplier.
He told Radio 2's Jeremy Vine Show that he had asked to reduce his direct debit to a monthly amount he could afford but his supplier refused.
He said the direct debits have been increased to £481 even though his monthly usage has been nearer £300.
""I simply want to reduce it to an amount I can afford to pay and use the surplus to top up. I don't want to have all that money sitting there and me paying a ridiculous amount to the energy provider,"" he said.
Customers who pay gas and electricity bills by direct debit have the costs evened out over the year in a process known as smoothing.
m of smoothing is to avoid sudden bill shocks by spreading the cost over the whole year so even if you use a lot more energy in a winter month, you don't get a nasty surprise.
u get should be the actual amount you're charged for your energy. It is a combination of a standing daily charge plus your metered energy usage (your unit rate per kWh). 
It will change every month, depending on how much energy you use.
Suppliers encourage direct debit payments by offering customers a discount. They then estimate what your bills will be over the year, based on the price of gas and electricity and on your previous and predicted energy use.
Suppliers should ensure your direct debit payment is fair and proportionate to your usage.
If any customer ends up overpaying, they should be able to claim the extra amount back at the end of the year and maybe reduce their direct debits.
However rising energy costs - prices have doubled since last year - have left most people facing higher direct debits.
If your direct debit payments are regularly higher than your bills, you can challenge the amount with your supplier. 
Ask them to lower your monthly payments to reflect more accurately the amount of energy you actually use, based on your meter readings.
If they refuse you can make a complaint to your supplier and if you get no satisfaction you can escalate it to the Energy Ombudsman. 
Earlier this year, an Ofgem review of how energy firms were charging customers by direct debit revealed that about 500,000 households had seen their payments double, despite prices rising by 54%.
It told UK energy suppliers to review the way they charge customers by direct debit.
Ofgem said it had already called on firms to address the issue, but would be prepared to take further action if necessary.
At the weekend Mr Shapps told energy firms: ""I am interested to understand how you intend to ensure that your direct debit system does not over-estimate charging.""
Energy UK, the industry trade body, has said rising direct debits were inevitable as bills had to reflect the doubling in energy prices since last year.
Household energy costs are set to rise again next year which will mean further rises in direct debits.
government's energy price guarantee is being scaled back from April, when a typical household's annual bill will increase to £3,000."
business	Crown Resorts: Casino firm fined over illegal China dealings	"Australian gaming operator Crown Resorts has been fined A$80m ($57.4m; £45.6m) for illegally accepting Chinese bank cards at its casino in Melbourne.
Regulators say the transactions were falsely classified as hotel services.
r money laundering and excessive gambling casinos in Australia are not allowed to accept bank cards.
Crown acknowledged its ""historic failings"" and says its top executives were in the process of reforming how the company operates.
On Monday, the Victorian Gambling and Casino Control Commission (VGCCC) said Crown had breached Australia's casino regulations by allowing gambling funds to be withdrawn using credit or debit cards.
regulator found that Crown had processed A$164m Australian dollars in China UnionPay card payments, drawing in A$32m of revenue in the process, between 2012 and 2016.
It said the transactions were falsely classified as ""services"" provided by the Crown Towers hotel in Melbourne.
However, patrons were given vouchers that could be exchanged for cash or chips at Crown's neighbouring casino.
According to the regulator, the ""clandestine"" scheme also allowed some Chinese nationals to spend more in foreign currencies than was allowed under Chinese law.
""Crown benefited handsomely from its illegal conduct,"" VGCCC chairwoman Fran Thorn said in a statement.
""The fine will ensure that Crown is stripped of the revenue it derived from the process and will send a clear message that it must comply with its regulatory obligations,"" Ms Thorn added.
In response, the gaming group said its board and senior management were ""committed to the delivery of a comprehensive reform and remediation programme to ensure Crown delivers a safe and responsible gaming environment"".
Crown - which operates integrated resorts in Melbourne, Perth and Sydney - is also under scrutiny from regulators who have alleged the company had knowingly dealt with criminal organisations then misled authorities about those dealings.
Its casino in Melbourne is currently only allowed to operate under the supervision of a government-appointed manager.
You may also be interested in:
Lisa said gambling ""completely took over my life"""
business	Energy bills: More help may be expected next year, says think tank	"government is likely to come under pressure to help households with soaring energy bills again next year, the Institute of Fiscal Studies think tank has warned.
IFS said calls for help were likely to continue for ""at least"" another year if oil and gas prices do not fall.
Energy bills are expected to keep rising until at least spring 2023.
But the government insisted the support package announced by the chancellor on Thursday was a ""temporary"" measure.
£15bn package means every UK household will get an energy bill discount of £400 from October, with further support for the poorest households, pensioners and disabled people.
w measures add to around £17bn of support already given by the government. This included one-off £150 council tax rebates for most homes in England and Wales and matched funding for the other devolved nations.
A steep rise in the cost of living, in particular a jump in energy prices in April, and a second one scheduled for October, had put growing pressure on the government to take action.
uncement, which came a day after the publication of Sue Gray's report into rule-breaking at Downing Street during the pandemic, was on a larger scale than many expected.
upport was broadly welcomed and described as a ""genuinely big package"" by the IFS. 
However, the think tank warned that it could prompt calls for additional support again next year, which in turn could contribute to further inflation.
""I think the biggest risk is that the chancellor will be tempted to do this again and again, and I think if that happens then we really could be in for a bit of trouble,"" IFS director Paul Johnson told the BBC's Today programme.
""He's got the most extraordinarily difficult decisions to make later this year on public sector pay, and then he'll be under pressure I suspect again this time next year when energy prices will still be high. 
""I think if he's tempted to continue putting money in to an economy where inflation is very high then that becomes a significant risk.""
Adam Scorer, chief executive of fuel poverty charity National Energy Action, said the chancellor's measures averted ""the darkest of outcomes"" but warned ""millions will still be struggling and the energy crisis is far from over"".
He said a ""large, more targeted intervention is what was needed ahead of winter"", and said the government needed to plan for energy prices to remain high for some time. 
f living is set to continue to rise, with inflation - the rate at which prices go up - at a 40-year high and forecast to hit 10% later this year. 
Concerns have also been raised that the extra support for households could contribute to further inflation, by providing more spending power in the economy at a time when supply chains and the labour market are struggling to meet demand.
However, Chancellor Rishi Sunak insisted that his new measures would have a ""minimal impact"" on inflation.
Higher energy prices, caused in part by the war in Ukraine, have been a key factor driving inflation and analysts expect energy costs to remain high.
Cornwall Insight, has predicted the energy price cap, which limits how much providers can raise prices, will be marginally higher in spring 2023 to around £2,818 than the price cap this autumn at £2,791. 
f the extra support for energy bills will be partly offset by a 25% additional tax on oil and gas firms' profits, which have soared in recent months.
Opposition parties had been calling for a windfall tax on energy firms for several months. 
A windfall tax is a one-off levy imposed by a government on a company. The idea is to target firms that were lucky enough to benefit from something they were not responsible for - in other words, a windfall.
Mr Sunak said the ""energy profits levy"" had been designed so it would ""incentivise and encourage investment"".
But Dan Atzori, research partner at Cornwall Insight, warned the tax came with ""risks to both investment and energy security"".
If windfall taxes were repeated over time, Mr Atzori said, it risked ""creating an unstable environment, and may lead to energy producers, who operate globally, investing and relocating to other areas"".
government had previously rejected the idea of a windfall tax on energy firms' profit, but Mr Sunak said with the sector ""making extraordinary profits"" he was ""sympathetic to the argument to tax those profits fairly"".
However, energy giant BP said while it knew ""how difficult things are for people"" Thursday's announcement was ""not for a one-off tax"" but a ""multi-year proposal"".
""Naturally we will now need to look at the impact of both the new levy and the tax relief on our North Sea investment plans,"" it said.
which represents oil and gas firms, Offshore Energies UK, said the levy would ""drive away"" investors and cut UK energy production."
business	UK faces worst downturn of any advanced economy, OECD says	"UK economy will suffer a bigger blow from the global energy crisis than other leading nations, according to international body the Organisation for Economic Cooperation and Development.
UK will contract by more than any other nation in the G7 group next year, it said.
Growth in the US and the eurozone will be weak, but Germany is the only other major economy expected to shrink.
OECD forecasts a ""significant growth slowdown"" globally in 2023.
ks to the strength of emerging economies, the world economy will grow by 2.2% next year, the OECD's latest report predicts.
But the war in Ukraine was affecting economies unevenly, the OECD said, with European countries bearing the brunt of the impact on business, trade and the spike in energy prices. 
G7 includes the US, UK, Canada, France, Germany, Italy and Japan. While growth is expected to be weaker in most countries in the group, only Germany and the UK will contract, the OECD predicts.
OECD expects the UK's economyto shrink by 0.4% in 2023 to be followed by shallow growth of just 0.2% in 2024.
By contrast, last week the UK's Office for Budget Responsibility (OBR) predicted the UK would shrink by 1.4% next year, although it also predicted stronger growth, of 1.3% in 2024. The OBR said that would lead to the biggest drop in living standards on record.
Earlier this month the Bank of England predicted the downturn could last for two years.
Germany's gross domestic product (GDP) is expected to fall by 0.3%, the OECD report says.
Of the wider group of G20 countries, only Russia, which is subject to economic sanctions, is predicted to fare worse than the UK.
OECD, an intergovernmental body that focuses on economic policy, lays some of the blame for the UK's poor performance on the Energy Price Guarantee, the scheme to support household and business energy bills.
While subsidising energy bills reduces the immediate headline inflation rate, the OECD warns that it will add to overall demand in the economy, increasing inflationary pressures in the medium-term. That in turn would require the Bank of England to raise interest rates further and add to the cost of servicing debts.
""Better targeting of measures to cushion the impact of high energy prices would lower the budgetary cost, better-preserve incentives to save energy, and reduce the pressure on demand at a time of high inflation,"" it said.
UK government is moving away from universal support for energy bills after this winter, the prime minister's spokesman pointed out. 
""We're taking a different approach post-April to the energy support, targeting it towards the most vulnerable,"" he said.
In response to the OECD's forecast for the economy, he said this year the UK was forecast to be the fastest growing economy in the G7.
""These are challenges that are affecting different countries at slightly different times,"" he said. 
""We emerged from the pandemic faster than many other countries in Europe. But some of these challenges are shared,"" he said. 
Labour's shadow chief secretary to the Treasury Pat McFadden said: ""We are forecast to be the only OECD economy that will be smaller in 2024 than it was in 2019.
""This is the Tory doom loop. A low growth spiral leading to higher taxes, lower investment, squeezed wages and poor public services.""
Liberal Democrat Treasury spokesperson Sarah Olney described the OECD forecast as a ""damning verdict"" and said a succession of Conservative chancellors this year had wrecked hope of growth.
OECD said UK inflation - which hit a 41-year high of 11.1% in October - is likely to peak at the end of this year but remain above 9% in early 2023, slowing to 4.5% by the end of next year.
rganisation expects UK interest rates to rise from their current level of 3% to 4.5% next April and unemployment to rise to 5% by the end of 2024. 
f paying for help with energy bills showed up on the government's accounts in October, as households began receiving the first tranche of a £400 subsidy, and the lower £2,500 energy price cap came into effect.
Office for National Statistics (ONS) estimated that these schemes together cost £3.4bn in October.
ushed up government borrowing - the difference between government spending and tax income - to £13.5bn last month, the ONS said.
Although the figure was £4.4bn higher than last year it was lower than analysts had expected.
ONS said that borrowing in the financial year to date - covering April to October 2022 - was £84.4bn, although this was £21.7bn less than in the same period last year."
entertainment	English National Opera fights 'absurd' plan to relocate to Manchester	"English National Opera's boss has dismissed a plan to move out of London and slash its funding as ""not doable"".
On Friday, Arts Council England said it would axe the company's entire £12.6m annual grant from 2023, instead giving it £17m over three years - but only if it relocates, possibly to Manchester.
On Wednesday, the ENO's Stuart Murphy said: ""I think we're going to be saying to the secretary of state tomorrow and to the Arts Council, 'We can definitely do levelling up, but that can only happen with a big London base.'""
He described the Arts Council's plan - which he only learned about a day before the announcement - as ""absurd"" and ""insane"".
restigious company is now campaigning for the decision to be reversed, and is supporting a petition set up by opera singer Sir Bryn Terfel, which has more than 16,000 signatures.
Mr Murphy said he initially thought a move could be viable. ""We then looked at the money over the weekend,"" he told BBC News.
""We spoke to people that the Arts Council hadn't bothered to speak to in Manchester, from across the opera world, and our staff - and it's just not doable.""
One reason is because opera employs people with specialist skills, both on stage and behind the scenes, he said.
""These are skills that can't just be learned in the three years we've been given. These are people who've been in the company for 40 years. It takes a long time to train to be an opera singer. We can't just close down in one area and start in another.""
Also, opera ""requires fundraising on a pretty big scale"", and Manchester has fewer sources of money - some of which have already been tapped by Opera North, which currently tours to Salford.
""So straight away you've got a situation which is really hard, to pull up the really deep roots of an opera company and just transport it,"" Mr Murphy said.
He claimed the Arts Council had not sounded out Leeds-based Opera North, Greater Manchester mayor Andy Burnham, or the new home he said ACE had earmarked for the ENO - Manchester's £210m new arts venue, Factory International.
""This came as a complete surprise to them. It came as a massive surprise to us because our report card from the Arts Council says we're doing an amazing job,"" Mr Murphy said.
""It reminds us that one in seven of our audience are under 35, that a fifth of our singers are ethnically diverse, that our average ticket price is a quarter of that of a normal opera house and we give free tickets to under-21s.
""And we do these amazing things like ENO Breathe with the NHS that happen right across the country. So we've kind of done everything that was asked of us and more, even by the Arts Council's admission.
""So to just put in place a funding suggestion, which is half our funding level, 200 miles away, to happen in 20 weeks, is absurd.""
Mr Murphy, who recently announced his departure as ENO chief executive, called on the Arts Council to carry out a strategic review of opera provision across the country.
He warned: ""If they're not careful, they're going to dismantle an arts organisation that's been in existence for almost 100 years and is seen as a beacon for progressive work that's broken down preconceptions of opera.""
ENO is based at the London Coliseum in the West End and is one of two major opera companies in the capital, along with the Royal Opera.
grant delivered by the Arts Council, using government money, accounts for around a third of its annual income.
mpany took the headlines in a wider redistribution of arts funding after the Arts Council was told by the government to move millions of pounds outside the capital.
Arts Council has said the ENO will not receive any funding after April 2023 if it does not relocate.
A spokesperson said: ""We require English National Opera to relocate the core of their work to another part of England if they wish to continue to receive regular public funding from us.
""We raised Manchester as an option and English National Opera initially received that idea positively. English National Opera's future is in their hands - at this early stage we have announced our funding plans for the next three years, and now we hope to engage in detailed planning with them.
""This would involve English National Opera reshaping their business model and finding a suitable location outside of London.""
ENO's bosses could face the decision of whether to move out of London and keep some public funding, or stay in the capital as a privately-funded operation.
""There definitely could be a private opera house in London. There's lots in the south-east already,"" said Mr Murphy, adding that the ticket prices would inevitably increase.
""Straight away you're talking £300-350 for your most expensive ticket. That is not what brings on new work, brings on talent, brings on the next generation.
""It over-caters to the same rich metropolitan middle class audience, and that's why opera is dying as an artform.""
Manchester's Factory International said it had not been contacted by the ENO, and that the Arts Council had not suggested the ENO would move into its new building. 
A spokeswoman said: ""We would of course be enthusiastic to collaborate with ENO on appropriate projects that fitted both organisations' goals - which in our case would be on new works, not the traditional opera repertoire."""
entertainment	Morecambe and Wise 'Monty Python' UEA interview sparks further find	"Morecambe and Wise call Monty Python 'boring' in a TV interview clip unearthed in 2021
A long-lost Morecambe and Wise interview has been found almost in its entirety after a clip hit the headlines last year - prompting the rediscovery.
medy double act told how they were ""bored stiff"" by Monty Python in an old university TV station interview, in a two-minute clip unearthed in 2021.
A restoration expert spotted the story and remembered having the tape, leading to the longer interview being found.
Film professor Melanie Williams said it was ""so important to preserve"" it.
gendary duo were filmed speaking to the University of East Anglia's (UEA) student TV station Nexus after a performance at Norwich's Theatre Royal in November 1973. 
r bruising take on cult comics Monty Python was revealed, with Eric Morecambe saying the ensemble performed ""university comedy... and I'm afraid that a lot of it is very unprofessional"".
However, this latest find featured most of the seven-minute interview, with just the opening seconds missing. 
Morecambe and Wise appeared in a playful mood, but revealed how they felt ""modern"" performers had it too easy reaching the top.
""I think they've reasonably got it made today,"" said Wise. 
""A lot of people are stars and they shouldn't really be stars. They've been accelerated into it.""
""To start is probably more difficult, but once you're on the way it's easier,"" said Morecambe. 
""There's more money to be earned now. You work clubs nowadays with salaries that the tops of the bills used to be getting when we were youngsters.""
Monty Python clip was discovered last year by former station member Paul Hayes, now a BBC radio producer, when he digitised a duplicate copy he had made from an original VHS compilation tape kept in Nexus' studio.
""When I was a student at the UEA in the early 2000s there was a cupboard full of these old Sony reel-to-reel videotapes from the 1970s in the studio,"" he said. 
""One of them was labelled as having a 'famous Nexus in-depth interview' with Morecambe and Wise on it, but we didn't have anything to play it on.""
In 2004, Mr Hayes sent the tape to the BBC but it was unable to be viewed, so they passed it on to restoration specialist Peter Crocker, who was also unable to salvage any material. 
""Peter hung on to the tape all these years and got in touch with me when the story about their Monty Python criticisms made the news, as it had reminded him that he still had it,"" said Mr Hayes.
Mr Crocker then gave the tape to another specialist David Palfreyman, who runs a specialist film and videotape restoration business, and he managed to play the old format after - bizarrely - baking the tape in his oven.
""After a while tapes tend to get sticky,"" said Mr Palfreyman. 
""Once they get sticky, they start to lose their magnetic strip, and if you start to play it chances are the magnetic strip of the tape is just going to fall off. 
""But if you bake it for a certain length of time it kind of resets everything and dries it out.""
However, the other challenge is trying to find the right machine - which is rarely available second-hand and then it often needs refurbishing before it will work to play obsolete formats. 
Interestingly, the full tape - that ran for almost 40 minutes - also contained an interview with famous French mime artist Marcel Marceau, who appeared at the Norfolk and Norwich Festival in October 1973 but without any of his props after they got lost in transit.
Prof Williams, a lecturer in film and television studies at the UEA, said it was important to preserve such rare material.
""There's stuff that you get from it that you don't see in other kinds of interviews,"" she said.
""It's the perfect justification for why it's important to preserve this kind of material. 
""It is rough around the edges in certain ways, but it enables them to do things that other kinds of media can't do, and I think it's so important to preserve those different perspectives that this kind of media can provide.""
Colin Webb, who was then a 25-year-old mature student at the UEA, carried out the interview and was happy it was now available to view again after nearly half a century.
""It just reminds you what delightful people they were, really,"" he said.
""Totally human and funny and relaxed, and surprisingly very willing to give their time to our university TV.""
Speaking last year, Monty Python member Sir Michael Palin said he was ""a little hurt"", but ""intrigued"" having seen the footage.
Find BBC News: East of England on Facebook, Instagram and Twitter. If you have a story suggestion email eastofenglandnews@bbc.co.uk"
entertainment	H&M: Justin Bieber collection axed after singer's 'trash' criticism	"H&M has removed a Justin Bieber-inspired collection after it was branded ""trash"" by the singer.
28-year-old said he had not approved the collection, which included T-shirts, jumpers, tote bags and phone accessories.
Posting on his Instagram Story, the Sorry singer urged people not to buy the items which he said were being sold without his permission or approval.
mpany said proper procedures were followed but have now pulled the line.
""The H&M Merch they made out of me is trash and I didn't approve it,"" Justin wrote on his Instagram story on Tuesday. ""Don't buy it. 
""I didn't approve any of the merch collection that they put up at H&M,"" he continued. 
""All without my permission and approval. I wouldn't buy it if I were you.""
In a statement, H&M defended the fashion line, which reportedly features images of the star.
""As with all other licensed products and partnerships, H&M followed proper approval procedures,"" a spokesperson for the fashion retailer said.
""But out of respect for the collaboration and Justin Bieber we have removed the garments from our stores and online.""
It's not the first time a star has hit out at a brand for using their image without permission.
In 2015, Rihanna won a court case against Topshop - she successfully sued its parent company for £3.3m after it sold a sleeveless T-shirt with her photo on it. 
And in 2019, Ariana Grande brought action against Forever 21 after she claimed it published at least 30 ""unauthorised"" images and videos that suggested she had endorsed the brand.
Justin is currently on a break from touring after he revealed he was suffering from facial paralysis, after a diagnosis of Ramsay Hunt syndrome.
Ramsay Hunt syndrome is when a shingles outbreak affects the facial nerve near someone's ears, resulting in paralysis of parts of the face.
Follow Newsbeat on Twitter and YouTube.
Listen to Newsbeat live at 12:45 and 17:45 weekdays - or listen back here."
entertainment	Hugh Jackman: Wolverine star on mental health problems	"Actor Hugh Jackman has said he was ""a hot mess"" making his latest film, The Son.
54-year-old X-Men star explained: ""I certainly realised how vulnerable I was.""
He plays a successful lawyer with a teenage son (Zen McGrath) from a previous marriage who is suffering from depression. 
Jackman told the BBC the subject matter of the film and returning to acting after not working during Covid lockdowns caused him ""anxiety"". 
And then his father died while he was making the movie.
""My father actually never missed a day of work in his life,"" Jackman says, explaining why he did not take any time off to grieve. ""I did imagine what my father would say and he would say, 'Go to work'."" 
Nonetheless, making The Son was hard and the pressure took its toll.
""I would be one of the least [likely] people I know who I'd describe as a hot mess, but I certainly was during this.""
Jackman suffered sleepless nights while playing the role of Peter, a workaholic with a new partner, young baby, an ex-wife and their troubled teenage son. The star says he continues to consult a therapist who helped him through filming. 
film's producers also employed psychiatrists on set in case members of the cast and crew needed to talk about the upsetting material. 
""This was the first time I'd ever seen such a thing on a film,"" says Jackman, ""and people used it and it was necessary.""
While intimacy coaches have become commonplace when sex scenes are being filmed, Jackman advocates mental health support as well. 
""There's a little part of the old school part of my brain [that thinks], 'Well, that's up to you to work out.' If you need to go to a doctor, for whatever reason, your foot, your mental health, you know, you work that out.
""But I think it certainly would be a sign from an employer that we understand taking care of the whole person, not just paying them, but taking care of their wellbeing in all forms is really, really important."" 
See-Saw films, which produced The Son, worked with the Film and TV Charity, which has developed a free industry-wide resource to destigmatise poor mental health in film and TV.
rity's 2021 Looking Glass survey found that nine in 10 people working in the sector had experienced a mental health problem.
Whole Picture Toolkit offers guidance and advice on supporting mental health and wellbeing on set and pre and post-production and, so far, the kit has been adopted by 35 productions. 
Jackman says he hopes The Son will spark conversations around mental health issues ""that are urgently needed"".  
He says: ""There is a real lack of knowledge and ignorance and shame around the subject and I think it's something we need to confront, really, really quickly.""
film, which explores absentee parenting and the effects of divorce on children as well as adolescent mental illness, is tough to watch. 
While The Guardian's Peter Bradshaw praised the ""beautifully composed and literate drama"", not everyone was a fan of The Son, which premiered at the Venice Film Festival and opens in the UK in February. 
Hollywood Reporter's David Rooney said it was ""a depressing film about depression, while The Times' Kevin Maher dismissed it as ""a wearily predicable slab of family values hokum.""
However, Jackman has already received a Golden Globe nomination for best actor for his role in the drama.
It comes at a moment when some are questioning the future of gendered acting categories in awards ceremonies.
Jackman says he's a ""a big fan"" of having one gender neutral acting category in which all performers compete. 
""That would be a really positive step. I don't understand why it's split into just two genders when we all know it's a much bigger spectrum.""
Acknowledging that he ""might have just shot myself in the foot"" as his own chances of winning would be halved if there was one non-binary acting category instead of separate best actor and actress categories, he adds: ""Whatever the mix is, we should maybe just break down any of those categories that end up being divisive and unnecessary."" 
If the past is anything to go by, Jackman could be in with a shout of taking home an award this season. The Son was co-written and directed by Florian Zeller, who directed the 2020 drama The Father, which earned its star Sir Anthony Hopkins his second Oscar. 
Sir Anthony, famous for his roles in The Silence of the Lambs, the Thor movies and Westworld, makes a cameo appearance in The Son.
And Jackman gives a fascinating insight into how Sir Anthony continues to work after more than six decades on screen. 
""He shot for one day. He spent six months emailing the director Florian every single day. Florian said to me, 'I got as many emails about this one scene in a movie as I did for The Father, where he is in every scene.' He takes it so seriously.""
And that meticulous approach continued on set. 
""At one point, he wanted to redo his close-up again. And I pulled Florian aside and I said: 'But what he did was so incredible.' 
""And he said: 'Oh yeah, I've got everything I need, but I think he just misses acting. He hadn't acted for 18 months. I think he just misses it, he wanted another go.'"" 
Son represents a departure for Jackman, who played Wolverine in nine blockbuster films - and is coming back for at least one more. 
He also made his name in movie musicals, including Les Misérables and The Greatest Showman and on Broadway, where he is currently starring in The Music Man. So how does he pick roles?
""I'm always looking for things that I haven't done before, that challenge me, that scare me,"" Jackman says.
""And by the way, when I did Wolverine, it always scared me, too. That's a million miles away from who I am as well."" "
entertainment	Neath: The rock choir bringing women together	"A choir started in 2016 by a woman after her son's second open-heart surgery has become an ensemble of 200 women.
Valley Rock Voices in Neath is a choir of women aged between 21 and 80.
Founder Cerys Llewellyn-Bevan has created a community for women from all backgrounds and all ages, including mothers to grandmothers.
""We are a huge melting pot of every kind of woman,"" said Mrs Llewellyn-Bevan.
Mrs Llewellyn-Bevan started the choir with 12 friends as what she described as an ""antidote"" to her son Sam's second major operation. 
Now 26, Sam has recovered well.
From the choir, a collective has formed with activities such as walking, swimming, social and fund-raising groups.
""When you become a mum your life becomes all about your children growing up, and I think a lot of women lose the ability to go out and make friends,"" said Mrs Llewellyn-Bevan.
""I needed to get out and find some joy again, and going back to my music-making seemed to be the obvious path as it had brought me much joy previously.""
53-year-old has a classical music background and had stints as head of music at various schools.
r's repertoire includes the Bee Gees, The Killers, Katy Perry, Primal Scream and Stormzy. 
re due to perform at Swansea Arena in March with Max Boyce and tenor Wynne Evans.
Day-long ""boot camps"" are held on top of regular rehearsals at Neath Town Hall and St Peter's Church in Newton, Bridgend county. 
r fell silent when the Covid-19 pandemic hit in March 2020. 
""For nine months we didn't meet,"" said Mrs Llewellyn-Bevan. 
""I honestly thought I would never put the choir back together again.
""In November 2020, restrictions started to be eased slightly so I decided to venture out and see if I had anyone who fancied a challenge.""
When restrictions allowed, the choir rehearsed outdoors at Neath RFC, in the rugby stands, socially distanced and groups of 15 at a time.
Bethan Comerford, from Neath, knew Mrs Llewellyn-Bevan from school and found out about the choir on Facebook.
""Up from the sofa I got - my husband said, 'what are you doing?' I said, 'I'm going to join a choir',"" said Ms Comerford.
""It was just what I needed. It's the best thing I have ever done.""
But Ms Comerford's husband died shortly after she joined. 
""It was the middle of Covid, and every night there would be food parcels delivered by people here,"" said the 54-year-old. 
""They were fantastic, and they still are. They're such a great bunch of women.""
Joining the choir has also been of major benefit for its youngest member, Imogen Fish, from Neath. 
Now 21, Ms Fish has done GCSEs, A levels and completed a university degree while with Valley Rock Voices. She is now training to become a teacher.
""When I first started I was so shy,"" she said. 
""I wouldn't speak to anybody or look at anybody. I was going through a tricky time at school. Now I'm a totally different person.""
Joan Powell - the choir's oldest member at 80 - joined on its first day.
""When you get older you don't make lifelong friends so easily, but I have,"" she said. 
""I have formed some beautiful friendships. Everybody takes care of each other. We watch each other's backs."""
