entertainment	AMVCA: 2022 Africa Magic Awards Nominees don land- See who dey list	"Africa Magic Viewers' Choice Awards (AMVCA) wey be like Africa version of Oscar don release full list of nominees for di 2022 edition. Africa Magic Viewers' Choice Awards, dey celebrate di work and talent of actors, producers, directors, and oda film professionals. Di Award organisers, South Africa TV cable company Multi Choice announce say di award gala go hold on May 14. Here na di list of Nominees; Best Actor in a Comedy (Movie/TV Series) Best Actor in a Drama (Movie/TV Series) Best Actress in a Comedy (Movie/TV Series) Best Actress in a Drama (Movie/TV Series) Best Supporting Actor (Movie/TV Series) Best Supporting Actress (Movie/TV Series) Best Short Film Or Online Video Best Director (Movie) Best Soundtrack (Movie/TV Series) Best Online Social Content Creator Best Indigenous Language Movie or TV Series (Igbo) Best Indigenous Language Movie or TV Series (Hausa) Best Indigenous Language Movie or TV Series (Yoruba) Best Indigenous Language Movie or TV Series (Swahili) Best Television Series (Drama/ Comedy) Best Africa Magic Original Drama Series Best Africa Magic Original Comedy Series Best Makeup Best Sound Editor (Movie/TV Series) Best Documentary Best Lighting Designer (Movie/TV Series) Best Art Director (Movie/TV Series) Best Costume Designer (Movie/TV Series) Best Cinematographer Best Picture Editor Best Writer (Movie/TV Series) Best Movie (Southern Africa) Best Movie (East Africa) Best Movie (West Africa) Best Overall Movie Multichoice Talent Factory Oda awards wey dey go give during di awards night Di 2022  Africa Magic Viewers' Choice Awards na di eighth edition and many Nigerians including nominees don begin react. Nigerian film actress and producer, Funke Akindele Bello don react for her Instagram page afta her name come out as part of di nominees. She post one video of hersef and caption am; ""Di Ghetto in me no dey go any where. Dis nominations loud o!! All glory to God!!"" For her Instagram post, Funke Akindele come continue to list all di categories wey her name come out; Nigerian actress, model and media personality, Nancy Isime react say she dey 'speechless but deeply thankful' for di nomination. Nancy Isime post for her official Instagram handle say dis nomination na very big deal to am as e be say di AMVCA dey considered as Africa version of 'Oscars'. Also, Nigeria actor Timini Egbuson enta twitter to express im joy about di nominations. ""Feels so good to get all di hard work constantly recognized"", Timini tok. Di actor also go further to list all di categories dem nominate am for, then thanks pipo for dia 'constant love and support.' Former Big Brother Naija housemate, Diane Russet wey dey among di nominees for Best Indigenous Language Movie or TV Series (Hausa) also don react with happiness. Here na reactions from oda actors and Nigerians;"	https://www.bbc.com/pidgin/tori-60818021
health	Coronavirus cases in Ghana: Over 700 pipo contract Covid-19 for dema workplace within one week	"Workplaces for Ghana like factories, offices and markets turn hotspot for de spread of Covid-19, Ghana Health Service (GHS) reveal. Dr Patrick Aboagye, GHS - Director General talk say from de data wey dem gather ""all de new hotspots dey come from workplaces, so we for make sure say workplaces be spacious, hygienic environment and social distancing dey."" One industrial food processing company, Pioneer Food Cannery record 533 Covid-19 cases for Tema. Ghana health service san reveal say another mass infection happen for Obuasi market, where over 200 people test positive for de virus. If you put de two figures together, e mean say within one week a total of over 700 people contract Covid-19 for dema workplace. Information Minister, Kojo Oppong Nkrumah explain say if you add the Obuasi market and Tema factory incident, e dey give rise to concern for workplace vigilance. ""De offices wey open for start be vigilant, workplace management strategies like sterilizing tins like door knobs and stair reel for happen"" he add. Ghana health officials shut down Obuasi Market sake of de number of infections, wey de Tema industrial factory reduce dema productions so say small number of people go come work. De reason de virus dey spread easily be sake of people dey work to close to each other. Researchers for Carolina School of Science and Mathematics say bugs, germs, viruses and bacteria dey spread easily for offices sake of people dey interact more plus other people who fit infect them."	https://www.bbc.com/pidgin/tori-52647947
politics	Constitution review in Nigeria: Senate wan review 1999 Constitution - How e involve you	Nigeria Senate wan review di 1999 constitution. Dem go begin wit zonal public hearing for di six geopolitical zones later dis month. Dis move na to adjust di kontri law book, Senate Committee on di Review of di 1999 Constitution tok for statement. Many pipo inside di west African kontri don argue say di 1999 constitution wey dey govern Nigeria no dey work well. Di Public hearing go hold for for 12 state capitals at di same time as centres. E mean say two centres for each  geopolitical zones go hold public hearing from Wednesday, 26th May to Thursday 27th May. E dey free to attend to di general public according to di statement wey di Deputy Senate President, Ovie Omo-Agege sign. Na sixteen main issues dem dey follow tok for inside dis public hearing. Na here di mata involve you to go tok your own ontop di following: Jos Centre go represent Plateau, Nasarawa and Benue Minna Centre - Nigeri, Kwara, Kogi and Abuja Bauchi Centre - Bauchi, Yobe and Borno Gombe Centre - Gombe, Taraba and Adamawa Kaduna Centre - Kaduna, Kano, Jigawa and Katsina Sokoto Centre - Sokoto, Kebbi and Zamfara Owerri Centre - Imo and Abia Enugu Centre - Enugu, Ebonyi and Anambra Asaba Centre - Delta, Edo and Bayelsa Port-Harcourt Centre - Rivers, Cross River and Akwa Ibom Lagos Centre - Lagos Oyo and Ogun Akure Centre - Ondo and Osun Before dis process begin, many experts don tok say 'na restructuring fit solve di plenti palava wey dey face Nigeria'.	https://www.bbc.com/pidgin/sport-57086402
entertainment	Seyi Shay, Victori Kimani, Tiwa Savage: 'Beauty salon beef video' & di real 'Tiwa' profile	Tiwa Savage and Seyi Shay video wey show dem beef and throw insult at each oda na im don flood Nigerian local tori. Di beauty salon video gbas-gbos dey make pipo tok about di two female top Nigerian musicians. No be today wen Afropop singer, Seyi Shay rumoured rivalry with Nigerian 'Queen of Afrobeats' Tiwa Savage start. But Seyi don tok am before say she no see Tiwa as a rival. So BBC Pidgin don torchlight how di two celebs don grow dia careers recently. Tiwa Savage burst for di Nigerian music scene for 2011 to catch dia attention with di gbedu wey dem call Kele Kele Love. E feature love song wey Nigerians bin enjoy, she follow dat one wit plenti love gbedu wey include Love me, Love Me, Ife Wa Gbono. And she also sing 'Don't Leave without my heart' wey she do with producer, Don Jazzy. Then for 2013, she cari her tent pitch am for Mavins Records wia she drop two ogbonge albums Once Upon A Time for 2013 and R.E.D for 2016. Na also for dia she get di name of Queen of Afrobeats. Outside music, she bin feature for di Health TV Series wey dem bin call Sugar and also be activists against rape cases dem. For May, 2020, Mama Jam-Jam (nickname of her pikin Jamil) port comot from Mavins to join Universal Music Group on an exclusive music deal wey go see her new music enta international market. And true to di contract, wen for August she drop her fourth studio album, Celia. E see two songs for di album, Dangerous Love and Korobba peak for No 2 and No 9 for Billboards. So far, Tiwa Savage don collabo with stars like Wizkid, Davido, Sam Smith, Beyonce, and Omarion. Seyi Shay real name na Deborah Oluwaseyi Joshua Odedere. She be Nigerian based singer, song writer, recording artist and performer. Her song Seyi or Shay wey she release for 2015 blow her into limelight. Shay sign her first record deal with No Apology. For 2006, she form girl Band, Boadicea. Di band scata for 2008. Tori be say she enta Nigeria for 2011 an na time she sign record contract with Flytime Records. Hit songs like Right Now, Yolo Yolo, Gimme Love, Irawo, make her popular. Nigerian Idol bin reveal her as one of di judges wey go dey for di 2021 show. Di singer, wey start to dey sing at age six, considers herself fortunate to don collect inspiration from fellow artiste, Sound Sultan. Kenyan Star, Victoria Kimani na pesin wey blow for di Nigerian scene wen she do di remix for Ice Prince hit song, Oleku remix. Then for November 2012, she join di record label, Chocolate City. And na for inside di record label, she comot with di album, Safari for 2016 before she comot di label for 2017. She don win di Nigeria Entertainment Award for African Female Artist of di Year (Non Nigerian) for 2018. She don work with stars like Busta Rhymes, Cassie among odas.	https://www.bbc.com/pidgin/tori-57418132
sports	Wayne Rooney: Derby County don appoint former England striker as boss	"Championship side Derby County don appoint England record goalscorer Wayne Rooney as their new manager on two-and-a-half-year contract. Di 35-year-old, wey don dey in interim charge since dem sack Philip Cocu on 14 November, don also officially retire as player. Rooney don oversee nine games so far, e win three and draw four. ""Di opportunity to follow Brian Clough, Jim Smith, Frank Lampard and Phillip Cocu is an honour,"" he said. ""Inside me, I know say Derby County na di place for me."" Liam Rosenior go take up di role of assistant manager, with former England boss Steve McClaren go continue as technical director and advisor to di board of directors. Derby County dey third from bottom for di Championship, level on points with fourth-from-bottom Sheffield Wednesday. Di club dey expect new owners to takeover di club dis week, as current owner Mel Morris and Deventio Holdings Group bin don agree for di sale for November. Rams chief executive Stephen Pearce tok for interview with BBC Radio Derby on Thursday say problems no dey with di takeover, despite di delays meaning dem never pay players their December wages."	https://www.bbc.com/pidgin/sport-55680116
health	Coronavirus Vaccine: WHO don agree for rules to test African Coronavirus herbal remedies	Di World Health Organisation don agree rules for di testing of African herbal remedies to fight Covid- nineteen. WHO regional office for Brazzaville tok say dem don endorse one protocol for clinical trials. Any traditional remedies wey dem judge say e dey safe and effective dem fit begin sharpely-sharpely manufacture am plenti. Di agency tok say sound science na di sole basis for safe and effective traditional therapies. Dem add say di purpose of di new rules na to help and empowering scientists inside Africa to conduct proper clinical trials. Before now, di president of Madagascar, Andry Rajoelina bin dey promote one plant-based drink wey WHO neva test and e dey claim say e fit stop di virus. Di main ingredient for dis Madagascar plant-based drink na, artemisia, wey report say dey effective for di treatment of malaria but no evidence so far if e fit fight Covid-19, according to World Health Organization. WHO announcement dey come as di number of confam cases of coronavirus worldwide don pass 30 million, with reported global deaths standing at more than 957,000. For Africa, dem don record more than 1.3 million cases of di virus and more than 33,000 reported deaths Around 140 potential vaccines for Covid-19 na im dem dey develop around di world, with dozens already wey dem don test on pipo for clinical trials.	https://www.bbc.com/pidgin/tori-54223172
sports	Di top 10 footballers for Forbes 2022 rich list	Kylian Mbappe top Forbes 2022 rich list as di highest-earning footballer. Dis na di first time in nine years wey anoda pesin oda dan Lionel Messi or Cristiano Ronaldo be number one. Forbes dey estimate say Mbappe di Paris St-Germain striker wey be 23 years, go earn $128m (£115.2m) dis season. Mbappe PSG team-mate Messi na second on $120m (£108m) and Manchester United forward Ronaldo dey third on $100m (£90m). Neymar and Mohamed Salah complete di top five. Meanwhile Salah na di only African player wey dey di top ten. PSG and Brazil striker Neymar go earn an estimated $87m (£78.4m) for 2022-23 and Liverpool striker Salah go earn $53m (£47.7m). Di last player to top di list oda dan Ronaldo or Messi na former England captain David Beckham for 2013. Mbappe bin sign one new ogbonge three-year contract wit PSG for May, wey end speculation about a summer move to Real Madrid. Di France World Cup winner don win 11 trophies for di club, including four Ligue 1 titles, since im join dem from Monaco initially on loan for 2017. Erling Haaland, wey don score 19 goals in 12 games for Manchester City since im summer move from Borussia Dortmund, show face for di top ten list for di first time for number six. Di Norway striker na one of four Premier League players for di top 10 along wit Ronaldo, Salah and Manchester City team-mate Kevin de Bruyne. Haaland and Mbappe na di only players on di list wey dey under 30.	https://www.bbc.com/pidgin/articles/c06xjrx2340o
health	School resumption updates: Rivers State goment deny closure of schools sake of covid-19	Rivers state goment don deny news wey dey make round say dem don order closure of primary and secondary schools for di states sake of covid-19. Di Commissioner for Education Rivers State,  Prof. Kaniye Ebeku for statement wey im sign say di fake news na hand work of fraudsters and mischief makers wey wan mislead di public and cause confusion. Earlier, one statement wey di Permanent Secretary Ministry of Education, Sir Chidi Adiele allegedly sign bin come out say  both private and public primary and secondary schools go shutdown on Friday 22 January, 2021 for two weeks and for students to stay for house till further notice and proper analysis of di Covid-19 pandemic. Di Commissioner for Education say dat na fake news, come tell teachers, pupils, students, parents and guardians to ignore di misleading information come add say dem go fish out di pipo wey do dis tin in order to bring dem to book, according to di law. Im come tell teachers, pupils, students, parents and guardians to ignore di misleading information. Di Chairman of di Presidential Taskforce, Boss Mustapha don draw ear give all schools for di kontri make dem strongly follow di non -pharmaceutical intervention as dem open dia doors to students. Oga Mustapha tok dis one during di weekly briefing of di PTF for Abuja, Nigerian Capital. E say di PTF bin don inform kontri pipo say dem go review di date for resumption sake of di number of cases of Covid wey di rise and sake of di shortage of oxygen. E say di PTF go kontinu to yarn wit di govnors plus di Federal Ministry of Education to monitor di situation. Schools across Nigeria resume today afta goment give di green light for classes to begin even as di kontri dey tackle second wave of Covid-19. Even as some states give go ahead, states like Edo and Kaduna say make schools still remain closed. But for states like Lagos, Ekiti, Rivers, Kano, Jigawa Sokoto, Abuja, students go back to school today. Although di second wave of Covid-19 palava bin make goment delay di reopening of schools, schools don resume as goment don give dem permission to reopen. Though di resumption witness very low turnout for some schools, yet some parents and students say dem dey happy say school don resume. For schools wey BBC Pidgin visit, dem enforce wearing of nose masks and washing of hands for di entry point, but dey turn back students wey no get nose mask. Some private schools switch to two sessions per day system wia some students go come school in di morning while others go resume in the afternoon to maintain social distance. But some goment schools no fit maintain social distancing for dia classrooms as di students jampack inside class. University of Lagos and some oda high institutions for Lagos dey dey use online schooling begin di new session. Ekiti State Government bin direct public and private schools for di state to re-open for di second term of di 2020/21 session from Monday 18th January 2021. Dis one na as goment also relax di curfew wey bin dey from 8 pm to 6 am. Restriction of movement now go begin from 10 pm and end by 6 am daily. Goment also say dem go begin testing of teachers and students in public schools across di state. Dem advise Private School Administrators to follow Covid-19 protocols, ensure di provision of gadgets and equipment for safety measures as schools wey no comply go dey closed down indefinitely. Primary and secondary schools for Delta State resume academic activities today in accordance wit di federal goment directive for schools to resume. But schools for Bayelsa and Akwa Ibom States resume last week Monday 11 January 2020 while schools for Rivers State don resume since 4 January, 2020 and dem dey do morning and afternoon sessions as a way to manage crowd for schools so dem go maintain physical distancing. All students and teachers dey expected to observe all Covid-19 prevention protocol wey include compulsory wearing of face-mask and for schools to make provisions for pipo to wash dia hands wit soap and water as dem dey enter di school premises. While students for Rives State University and Ignatius Ajuru University of Education don already resume since 4 January 2020, students for University of Port Harcourt go resume on 1 February, 2020. For Edo State, di state goment never tok wen schools go resume as schools dia no resume wit odas wey resume academic activities today. Some schools for Abuja and parts of Nasarawa state resume wit strict adherence to di Covid -19 Safety protocol. BBC Pidgin monitor some school across di two neighbouring states and students comply as dem wear dia nose masks to prevent di spread of di virus. For Gifted and Talented School, Karu Extension, dem make sure dem check di temperature of di students before dem enta inside di school compound. Di school also get wash hand basin for different strategic location of di school. Schools for Kano, Jigawa and Sokoto wey dey northern Nigeria don resume afta dem shut down late last year over covid 19 and insecurity. For di schools wey BBC visit for Kano state, di students say dem dey happy to come back school after dem spend di majority of last year for house. Our reporter observe say Covid-19 precautions no tight like last year wen schools resume for August and for Bayero University, plenti students show face though dem complain say nothing much happun as many lecturers no show face. Dis one na as di Nigerian Governors Forum on Monday say dem go meet on Wednesday to chook eye inside di mata of di second wave of di pandemic as schools dey reopen across di country. Inside statement by di spokesman Abdulrazaque Bello-Barkindo, di Governors forum say di way di second wave of di global pandemic take serious na cause of concern to dem. Nigeria number of new cases don rise in recent weeks, di kontri don cross di 100,000-mark for total infections. On Sunday, di Nigeria Centre for Disease Control report 1,444 new cases and 15 deaths.	https://www.bbc.com/pidgin/tori-55708574
politics	Willie Obiano arrested: Rochas Okorocha, James Ibori, Bukola Sraki - Nigerian govnors wey EFCC don arrest at di end of dia immunity	"Former Anambra state govnor Willie Obiano na di latest among di former Nigerian govnors wey di kontri corruption police don arrest afta dem loss immunity. In recent years di Economic and Financial Crimes Commission don arrest at least thirty (30) Nigerian govnors for different kains of charges at different times. Most times dia offences dey include abuse of state contracts and diversion of goment moni for dia personal use. According to Nigeria 1999 Constitution as amended, state govnor dey enjoy plenty power and dem dey control budgets wey big pass some African kontris own. To protect di dignity of di office, part of di power wey state govnors for di kontri dey enjoy na power of immunity. Section 308 of di 1999 Constitution as amended say: ""Notwithstanding anytin to di contrary for dis constitution, but subject to subsection (2) of this section, no civil or criminal proceedings go dey instituted or continued against pesin wey dis section apply during im period for office. ""Pesin wey dis section apply no go fit chop arrest or put for prison during di period either to pursue process of any court or odawise; and no process of any court wey require or force dis pesin wey dis section apply, fit dey aplied for or issued."" Diafore, EFCC only fit arrest any govnor only aft aim term for office don finish and im immunity expire. Since di beginning of di fourth republic for 1999 reach now, EFCC don arrest 30 govnors, Willie Obiano make am di number 31. EFCC arrest di former Govnor Obiano on Thursday di 17 of March 2022. Im arrest come di same day e hand over power give Govnor Charles Soludo. Di corruption police say im im bin don dey dia watchlist since but dem bin no fit gbab am becos immunity bin cover am. Ibori wey be di former govnor of Delta State for eight years (1999 to 2007) chop 13 years prison sentence for fraud of nearly $77m. Di former govnor bin admit to 10 count charge of conspiracy to defraud and money laundering to South Crown Court for UK. Ibori dodge capture for Nigeria but dem arrest am for Dubai for 2010, extradite or send am go UK. Okorocha, wey be Imo state govnor between 2011 and 2019, chop EFCC arrest on 13 April, 2021 for im Unity House office for Garki, Abuja. Dem accuse am of embezzlement and misappropriation of fund, allegation wey e don deny. Okorocha EFCC arrest happun weeks afta Imo State Police arrest am for February 2021 on top accuse say e reopen one estate wey dem link to im wife. Former President of Nigeria Senate and former govnor of Kwara state, Olubukola Abubakar Saraki no escape di hand of di corruption police. As senate president Saraki face corruption accuse and false declaration of asset. Supreme Court acquit am for June 2018. But EFCC for July 2021 detain Saraki on top new accuse of steling and laundering of public funds using friends and fake companies wey don dey give returns for many years. Former Govnor of Abia State, Orji Uzor Kalu collect 12 years prison sentence for fraud. Di mata relate to di time wey oga Kalu bin govnor for Abia State although im later comot office to become Senator. Court find Kalu, and two odas guilty of N7.65billion ($19.6m) fraud. EFCC accuse Kalu and di two oda pipo say dem kolobi money wey bin belong to di south-eastern state between 1999 and 2007. For 2018 EFCC put former Ekiti state govnor Ayodele Fayose dia watch list so dat e no go escape aft aim handover power to new governor on October 16, 2018. Twenty-four hours afta im leave office Fayose cari imsef submit for EFCC domot wit plenty drama as im carry plenty supporters follow body. Fayose mata still dey court on amended 11 count charge of moni laundering. Oda former govnors wey EFCC don arrest"	https://www.bbc.com/pidgin/media-60777063
entertainment	Police order singer Portable to report to dia station	Police for Ogun state southwest Nigeria don order popular singer Okikiola Habeeb A.K.A. Portable di 'Zazu' coroner to report to dia office or dem go declare am wanted. For statement, police say dem see one trending video wia Portable allegedly oda im boys to beat up one boy and give am injury. Police say such violent act no good and dem no go tolerate am, especially wen e dey come from pesin wey suppose be role model. Portable neva respond to di police invitation as at di time of publishing dis tori and e never tok about am. Di recent video incident no be di only time portable don trend. For anoda video wey trend last week, pipo sight Portable wey e dey do hot argument and almost begin cry. Di short video be like incident wey go lead to fight. Same last week, di Zazu coroner call out Grammy award winner Burna Boy say e dey copy some of im styles. For im Instagram handle, Portable tell Burna say make dem collabo, say e no go good for di Grammy award winner to rip am off. Portable dey notorious for being outspoken and fit dey careless for some of im comments. Some weeks ago, dem nominate Portable for di headies award. As di tori begin fly upandan, di singer release video wia e dey canvass for votes from pipo.  Im real name na Habeeb Okikiola, im be rapper, singer and songwriter.\nDi self-proclaimed Son Of Shaku Shaku, don climb di ranks of di kontri fastest-rising singers. Portable Olalomi come from Ogun State, South West of Nigeria.\nFor one video wey im share for im tiktok page, e tok say na Nigeria rap star, Olamide bring am to limelight. Dem bin also share video of wia im meet wit di Nigeria rap star. Portable Omolalomi social media following don increase well-well since e release di new single.\nCurrently, im get plenti followers on Instagram.	https://www.bbc.com/pidgin/articles/c4nxr2wxp7qo
