category	headline	text
business	Customers could get £100 for cutting energy use	"One energy supplier is predicting households could earn around £100 over the winter through a scheme to reduce peak-time energy use.
Octopus Energy said it expects to pay on average £4 each time a customer responds to a request to cut back.
National Grid will announce full details of the scheme, which can be adopted by all energy suppliers, later this month.
grid operator said some customers might get as much as £10 a day.
rsuade people to wait until later on to run their washing machine, tumble dryer, or dishwasher, and to not charge their electric car if demand is already high. 
me, set to start next month and run until March 2023, aims to help the UK avoid blackouts, by reducing energy consumption at peak times.
On Thursday National Grid warned homes could face three-hour rolling blackouts, if the UK is unable to secure enough gas and electricity imports, as demand rises over the colder months.
UK relies on gas to generate electricity, but the war in Ukraine has led to pressure on gas supplies across Europe.
Number Ten ruled out running a campaign being worked up by the business ministry to persuade households to consume less electricity.
But the National Grid is set to announce soon exactly how much it will pay per kilowatt hour for people cutting back when there is an acute shortfall in supply.
""Instead of cutting off whole chunks of the country if we are short of gas, we can reward people for using less energy at times of peak demand,"" Octopus chief executive Greg Jackson said.
k service will be available to homes that have smart meters installed, as long as their supplier is taking part in the scheme. There are about 14 million households with electricity smart meters in the UK.
Octopus Energy, which ran a trial of the scheme earlier this year, said there could be 25 days over the next six months when National Grid was willing to pay households to reduce their use.
Julie Byrne in Saffron Walden embraced the Octopus trial with gusto. She switched off lights, hung the towels outdoors to dry, turned the computer off, and even postponed dinner, despite her 25-year-old son rolling his eyes.
""Sometimes it was inconvenient,"" she says. ""But we worked round it.""
Her smart meter is outdoors so Julie didn't check which of her cut-backs was saving more, but she did see a small reduction in her next bill.
""It wasn't just the money. I felt I was helping,"" she said, though with the cost of living rising, she thinks, the payments are ""always going to be a plus.""
Customers who managed to cut back compared to their recent average electricity consumption would be rewarded with a payment, likely to be between £3 and £6 per kilowatt hour saved, Octopus said. 
mpensation rate was likely to be set higher on days when the energy shortfall was particularly severe, the firm said.
During Octopus' trial in February and March customers saved an average of 0.7 kilowatt hours, but were receiving much lower financial compensation, the firm said.
Under the National Grid-backed scheme, customers, including businesses, will receive an email or text a day ahead, outlining the time slot when they would be paid if they reduce their energy use, usually between 4pm and 7pm.
Mr Jackson believes the financial incentive, which is significantly higher than it was in the trial, will prove effective, noting that people regularly change their habits to make savings - even small ones.
""If you go to the supermarket and you buy stuff that's reduced to clear, you're saving less than a pound. People respond to that,"" said Mr Jackson. 
He believes there will be savings for the country as a whole as well. ""Today our system pays a fortune to have diesel and coal generation on standby.
""Every unit of energy that is saved will save on expensive standby diesel and coal.""
Have you been contacted by Octopus? Share your experiences by emailing haveyoursay@bbc.co.uk.
Please include a contact number if you are willing to speak to a BBC journalist. You can also get in touch in the following ways:
If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk. Please include your name, age and location with any submission. "
business	Energy bills: 'We cut back but are paying three times as much'	"Amy Appleyard had been paying £136 a month to heat and light her home.
Knowing that energy bills would rise in the autumn, she and her family had cut back on how much power they were using.
But they were shocked to be told that their monthly direct debit would rise more than three times to £442.
re just one of many UK households who have cut back on energy but are still being charged higher direct debits. But suppliers say bills have to reflect soaring energy prices.
It comes after Business Secretary Grant Shapps wrote to energy firms asking them to ensure bills reflected the amount of energy customers were using, and not to over-estimate charges. 
Mrs Appleyard, her husband Mike and eight-year-old daughter Kathryn, faced the huge hike in direct debit energy payments despite cutting back at their three-bedroom home in Greater Manchester.
""We've all become a bit more obsessive about turning off lights or unplugging chargers,"" Mrs Appleyard said.
""We also didn't put the heating on as early as usual this year, just maybe for an hour to warm the house through.""
She said her family's ""nightmare"" started because her supplier cut their monthly direct debit without telling them, so when it made its annual review of their monthly payments it led to a much bigger increase than usual.
""After spending hours on the phone, and being guaranteed that I would pay £200 monthly, and then seeing that £442 was still taking out of my account, I just burst into tears,"" she said.
Since then there have been more conversations and Mrs Appleyard said she hoped the situation will soon be sorted.
""We just want to pay for the gas and electricity we used but it's become very difficult,"" she said.
""I've been told that only £200 will be taken out of my account in December, but the situation is ongoing and has been horribly stressful.""
Meanwhile, Rory in South Wales said his direct debits had also gone up, while his energy use had gone down, so he ended up £1,400 in credit with his supplier.
He told Radio 2's Jeremy Vine Show that he had asked to reduce his direct debit to a monthly amount he could afford but his supplier refused.
He said the direct debits have been increased to £481 even though his monthly usage has been nearer £300.
""I simply want to reduce it to an amount I can afford to pay and use the surplus to top up. I don't want to have all that money sitting there and me paying a ridiculous amount to the energy provider,"" he said.
Customers who pay gas and electricity bills by direct debit have the costs evened out over the year in a process known as smoothing.
m of smoothing is to avoid sudden bill shocks by spreading the cost over the whole year so even if you use a lot more energy in a winter month, you don't get a nasty surprise.
u get should be the actual amount you're charged for your energy. It is a combination of a standing daily charge plus your metered energy usage (your unit rate per kWh). 
It will change every month, depending on how much energy you use.
Suppliers encourage direct debit payments by offering customers a discount. They then estimate what your bills will be over the year, based on the price of gas and electricity and on your previous and predicted energy use.
Suppliers should ensure your direct debit payment is fair and proportionate to your usage.
If any customer ends up overpaying, they should be able to claim the extra amount back at the end of the year and maybe reduce their direct debits.
However rising energy costs - prices have doubled since last year - have left most people facing higher direct debits.
If your direct debit payments are regularly higher than your bills, you can challenge the amount with your supplier. 
Ask them to lower your monthly payments to reflect more accurately the amount of energy you actually use, based on your meter readings.
If they refuse you can make a complaint to your supplier and if you get no satisfaction you can escalate it to the Energy Ombudsman. 
Earlier this year, an Ofgem review of how energy firms were charging customers by direct debit revealed that about 500,000 households had seen their payments double, despite prices rising by 54%.
It told UK energy suppliers to review the way they charge customers by direct debit.
Ofgem said it had already called on firms to address the issue, but would be prepared to take further action if necessary.
At the weekend Mr Shapps told energy firms: ""I am interested to understand how you intend to ensure that your direct debit system does not over-estimate charging.""
Energy UK, the industry trade body, has said rising direct debits were inevitable as bills had to reflect the doubling in energy prices since last year.
Household energy costs are set to rise again next year which will mean further rises in direct debits.
government's energy price guarantee is being scaled back from April, when a typical household's annual bill will increase to £3,000."
business	Crown Resorts: Casino firm fined over illegal China dealings	"Australian gaming operator Crown Resorts has been fined A$80m ($57.4m; £45.6m) for illegally accepting Chinese bank cards at its casino in Melbourne.
Regulators say the transactions were falsely classified as hotel services.
r money laundering and excessive gambling casinos in Australia are not allowed to accept bank cards.
Crown acknowledged its ""historic failings"" and says its top executives were in the process of reforming how the company operates.
On Monday, the Victorian Gambling and Casino Control Commission (VGCCC) said Crown had breached Australia's casino regulations by allowing gambling funds to be withdrawn using credit or debit cards.
regulator found that Crown had processed A$164m Australian dollars in China UnionPay card payments, drawing in A$32m of revenue in the process, between 2012 and 2016.
It said the transactions were falsely classified as ""services"" provided by the Crown Towers hotel in Melbourne.
However, patrons were given vouchers that could be exchanged for cash or chips at Crown's neighbouring casino.
According to the regulator, the ""clandestine"" scheme also allowed some Chinese nationals to spend more in foreign currencies than was allowed under Chinese law.
""Crown benefited handsomely from its illegal conduct,"" VGCCC chairwoman Fran Thorn said in a statement.
""The fine will ensure that Crown is stripped of the revenue it derived from the process and will send a clear message that it must comply with its regulatory obligations,"" Ms Thorn added.
In response, the gaming group said its board and senior management were ""committed to the delivery of a comprehensive reform and remediation programme to ensure Crown delivers a safe and responsible gaming environment"".
Crown - which operates integrated resorts in Melbourne, Perth and Sydney - is also under scrutiny from regulators who have alleged the company had knowingly dealt with criminal organisations then misled authorities about those dealings.
Its casino in Melbourne is currently only allowed to operate under the supervision of a government-appointed manager.
You may also be interested in:
Lisa said gambling ""completely took over my life"""
business	Energy bills: More help may be expected next year, says think tank	"government is likely to come under pressure to help households with soaring energy bills again next year, the Institute of Fiscal Studies think tank has warned.
IFS said calls for help were likely to continue for ""at least"" another year if oil and gas prices do not fall.
Energy bills are expected to keep rising until at least spring 2023.
But the government insisted the support package announced by the chancellor on Thursday was a ""temporary"" measure.
£15bn package means every UK household will get an energy bill discount of £400 from October, with further support for the poorest households, pensioners and disabled people.
w measures add to around £17bn of support already given by the government. This included one-off £150 council tax rebates for most homes in England and Wales and matched funding for the other devolved nations.
A steep rise in the cost of living, in particular a jump in energy prices in April, and a second one scheduled for October, had put growing pressure on the government to take action.
uncement, which came a day after the publication of Sue Gray's report into rule-breaking at Downing Street during the pandemic, was on a larger scale than many expected.
upport was broadly welcomed and described as a ""genuinely big package"" by the IFS. 
However, the think tank warned that it could prompt calls for additional support again next year, which in turn could contribute to further inflation.
""I think the biggest risk is that the chancellor will be tempted to do this again and again, and I think if that happens then we really could be in for a bit of trouble,"" IFS director Paul Johnson told the BBC's Today programme.
""He's got the most extraordinarily difficult decisions to make later this year on public sector pay, and then he'll be under pressure I suspect again this time next year when energy prices will still be high. 
""I think if he's tempted to continue putting money in to an economy where inflation is very high then that becomes a significant risk.""
Adam Scorer, chief executive of fuel poverty charity National Energy Action, said the chancellor's measures averted ""the darkest of outcomes"" but warned ""millions will still be struggling and the energy crisis is far from over"".
He said a ""large, more targeted intervention is what was needed ahead of winter"", and said the government needed to plan for energy prices to remain high for some time. 
f living is set to continue to rise, with inflation - the rate at which prices go up - at a 40-year high and forecast to hit 10% later this year. 
Concerns have also been raised that the extra support for households could contribute to further inflation, by providing more spending power in the economy at a time when supply chains and the labour market are struggling to meet demand.
However, Chancellor Rishi Sunak insisted that his new measures would have a ""minimal impact"" on inflation.
Higher energy prices, caused in part by the war in Ukraine, have been a key factor driving inflation and analysts expect energy costs to remain high.
Cornwall Insight, has predicted the energy price cap, which limits how much providers can raise prices, will be marginally higher in spring 2023 to around £2,818 than the price cap this autumn at £2,791. 
f the extra support for energy bills will be partly offset by a 25% additional tax on oil and gas firms' profits, which have soared in recent months.
Opposition parties had been calling for a windfall tax on energy firms for several months. 
A windfall tax is a one-off levy imposed by a government on a company. The idea is to target firms that were lucky enough to benefit from something they were not responsible for - in other words, a windfall.
Mr Sunak said the ""energy profits levy"" had been designed so it would ""incentivise and encourage investment"".
But Dan Atzori, research partner at Cornwall Insight, warned the tax came with ""risks to both investment and energy security"".
If windfall taxes were repeated over time, Mr Atzori said, it risked ""creating an unstable environment, and may lead to energy producers, who operate globally, investing and relocating to other areas"".
government had previously rejected the idea of a windfall tax on energy firms' profit, but Mr Sunak said with the sector ""making extraordinary profits"" he was ""sympathetic to the argument to tax those profits fairly"".
However, energy giant BP said while it knew ""how difficult things are for people"" Thursday's announcement was ""not for a one-off tax"" but a ""multi-year proposal"".
""Naturally we will now need to look at the impact of both the new levy and the tax relief on our North Sea investment plans,"" it said.
which represents oil and gas firms, Offshore Energies UK, said the levy would ""drive away"" investors and cut UK energy production."
business	UK faces worst downturn of any advanced economy, OECD says	"UK economy will suffer a bigger blow from the global energy crisis than other leading nations, according to international body the Organisation for Economic Cooperation and Development.
UK will contract by more than any other nation in the G7 group next year, it said.
Growth in the US and the eurozone will be weak, but Germany is the only other major economy expected to shrink.
OECD forecasts a ""significant growth slowdown"" globally in 2023.
ks to the strength of emerging economies, the world economy will grow by 2.2% next year, the OECD's latest report predicts.
But the war in Ukraine was affecting economies unevenly, the OECD said, with European countries bearing the brunt of the impact on business, trade and the spike in energy prices. 
G7 includes the US, UK, Canada, France, Germany, Italy and Japan. While growth is expected to be weaker in most countries in the group, only Germany and the UK will contract, the OECD predicts.
OECD expects the UK's economyto shrink by 0.4% in 2023 to be followed by shallow growth of just 0.2% in 2024.
By contrast, last week the UK's Office for Budget Responsibility (OBR) predicted the UK would shrink by 1.4% next year, although it also predicted stronger growth, of 1.3% in 2024. The OBR said that would lead to the biggest drop in living standards on record.
Earlier this month the Bank of England predicted the downturn could last for two years.
Germany's gross domestic product (GDP) is expected to fall by 0.3%, the OECD report says.
Of the wider group of G20 countries, only Russia, which is subject to economic sanctions, is predicted to fare worse than the UK.
OECD, an intergovernmental body that focuses on economic policy, lays some of the blame for the UK's poor performance on the Energy Price Guarantee, the scheme to support household and business energy bills.
While subsidising energy bills reduces the immediate headline inflation rate, the OECD warns that it will add to overall demand in the economy, increasing inflationary pressures in the medium-term. That in turn would require the Bank of England to raise interest rates further and add to the cost of servicing debts.
""Better targeting of measures to cushion the impact of high energy prices would lower the budgetary cost, better-preserve incentives to save energy, and reduce the pressure on demand at a time of high inflation,"" it said.
UK government is moving away from universal support for energy bills after this winter, the prime minister's spokesman pointed out. 
""We're taking a different approach post-April to the energy support, targeting it towards the most vulnerable,"" he said.
In response to the OECD's forecast for the economy, he said this year the UK was forecast to be the fastest growing economy in the G7.
""These are challenges that are affecting different countries at slightly different times,"" he said. 
""We emerged from the pandemic faster than many other countries in Europe. But some of these challenges are shared,"" he said. 
Labour's shadow chief secretary to the Treasury Pat McFadden said: ""We are forecast to be the only OECD economy that will be smaller in 2024 than it was in 2019.
""This is the Tory doom loop. A low growth spiral leading to higher taxes, lower investment, squeezed wages and poor public services.""
Liberal Democrat Treasury spokesperson Sarah Olney described the OECD forecast as a ""damning verdict"" and said a succession of Conservative chancellors this year had wrecked hope of growth.
OECD said UK inflation - which hit a 41-year high of 11.1% in October - is likely to peak at the end of this year but remain above 9% in early 2023, slowing to 4.5% by the end of next year.
rganisation expects UK interest rates to rise from their current level of 3% to 4.5% next April and unemployment to rise to 5% by the end of 2024. 
f paying for help with energy bills showed up on the government's accounts in October, as households began receiving the first tranche of a £400 subsidy, and the lower £2,500 energy price cap came into effect.
Office for National Statistics (ONS) estimated that these schemes together cost £3.4bn in October.
ushed up government borrowing - the difference between government spending and tax income - to £13.5bn last month, the ONS said.
Although the figure was £4.4bn higher than last year it was lower than analysts had expected.
ONS said that borrowing in the financial year to date - covering April to October 2022 - was £84.4bn, although this was £21.7bn less than in the same period last year."
business	Royal Mail staff call off planned strike action	"Planned strikes by Royal Mail workers in the next two weeks have been called off after a challenge by the firm.
Members of the Communication Workers Union (CWU) are involved in a dispute over pay and conditions.
CWU said it had decided to withdraw industrial action notices for the next fortnight following a legal letter from Royal Mail.
A series of strikes have taken place in recent weeks and action will now resume on Saturday 12 November.
CWU general secretary Dave Ward said: ""We recognise the deep frustration felt by many members over this decision.""
rike action involves more than 115,000 workers, the union said.
CWU has been locked in a long-running dispute with the company around pay increases keeping up with the soaring cost of living and working practices.
median pay at Royal Mail is £32,465 a year, with the average pay for a postal delivery worker lower than that at £25,777. 
Royal Mail has blamed strike action for rising losses and job cuts, as well as lower volumes of parcels being posted.
""The fact remains that the current direction of Royal Mail doesn't benefit the company, the community or the country,"" Mr Ward added.
""We still need to secure a decent future of this industry, and no attempts to attack our union and our members will change our determination in fighting for that.""
Royal Mail confirmed that the CWU had withdrawn planned strike action originally planned for 2, 3, 4, 8, 9 and 10 November.
""The CWU has withdrawn strike action following Royal Mail writing to CWU to highlight numerous material concerns with the formal notification of planned rolling strike action,"" a spokesperson said.
mpany and the CWU are due to attend scheduled talks at the Advisory, Conciliation and Arbitration Service (Acas) on Monday.
""We will continue to do all we can to keep business, companies and the country connected,"" the Royal Mail spokesperson added.
Royal Mail said strike action cost the business £70m during the first half of its financial year, leading to an operating loss of £219m, compared to a £235m profit last year.
It has been attempting to make the company a ""parcels-led"" business as the number of letters being sent through the post declines and more people shop online."
business	Fukushima bosses ordered to pay $97bn in damages	"Former bosses of the operator of the Fukushima nuclear power plant have been ordered to pay 13 trillion yen (£80bn) for failing to prevent a disaster.
from the Tokyo Electric Power Company (Tepco) were sued by shareholders over the 2011 meltdown which was triggered by a tsunami.
urt judged that the executives could have prevented the accident if they had exercised due care.
gised but declined to comment on the court case.
""We deeply apologise for the immense burden and deep concern the accident at the Fukushima Daiichi Nuclear Power Station of Tepco Holdings is causing local residents and society at large,"" a statement said.
Plaintiffs emerged from the Tokyo court holding banners reading ""shareholders win"" and ""responsibility recognised"".
r lawyers said they believed it to be the largest amount of compensation ever awarded in a civil lawsuit in Japan.
knowledged 13 trillion yen was ""well beyond"" the former bosses capacity to pay, but that the plaintiffs expect the men to pay as much as their assets allow.
""One accident with a nuclear power plant leads to irreversible damage to both human lives and the environment,"" said Yui Kimura, one of the plaintiffs.
""The executives of companies that operate such plants also have a huge responsibility on them that is incomparable with other companies.""
""I think the court's judgement says that anyone who does not have the determination or capability to take on that responsibility should not become an executive.""
Fukushima nuclear disaster happened on 11 March 2011 when a massive earthquake off north-east Japan triggered a tsunami which led to a nuclear meltdown.
It was the worst nuclear power incident since the 1986 Chernobyl disaster in Ukraine, but has been considered less damaging to local people because far lower quantities of radioactive iodine were released.
No one was killed in the disaster, but the long-term effects of the radiation remain a matter of debate. 
Fukushima fishermen worried about nuclear water release plan
reholders argued the 2011 disaster could have been prevented if bosses had listened to research and carried out preventative measures like placing an emergency power source on higher ground.
urt ruled nuclear plant operators have ""an obligation to prevent severe accidents based on the latest scientific and expert engineering knowledge"", and the executives failed to heed credible warnings.
mages from the former bosses are intended to cover the costs to Tepco for dismantling the reactors, compensating affected residents and cleaning up contamination.
was filed by shareholders in 2012.
A statement by the plaintiffs' lawyers said the case was based on the ""most comprehensive examination of evidence regarding the cause of the Fukushima nuclear accident"".
""Defendants should deeply apologise to the inhabitants and obey this ruling without appealing if they are willing to reflect on the devastating damage caused by the nuclear accident to many inhabitants,"" it said.
Separately, the Tokyo district court found three Tepco executives not guilty of professional negligence in a criminal trial in 2019, where they judged that they could not have foreseen the tsunami.
kyo High Court is expected to rule on it next year."
business	Petrol prices: What is fuel duty and is it going up?	"A possible increase in fuel duty would see petrol prices rise by about 12p a litre.
rease is pencilled in for April 2023, according to the Office for Budget Responsibility (OBR).
Fuel duty is a tax motorists pay when buying fuels such as petrol and diesel.
It could go up by 23% in April, according to the OBR, which provides independent checks of the government's economic plans.
would be ""the largest rise in the fuel duty rate in history"", it said.
12p per litre rise across petrol and diesel prices would be expected to bring in about £5.7bn in extra taxes.
We don't know yet. 
Chancellor Jeremy Hunt said the government has not made a decision to hike fuel duty.
He said that ""is not government policy"" and that the Treasury would ""make a decision on that at the next Budget in the spring"".
Speaking after the fuel duty rise was included in the OBR's review of the government's Autumn Statement, he said: ""That was just an assumption that the OBR made.""
So, it is still possible the duty could be frozen or go up by a different amount.
In theory, fuel duty should go up every year.
However, in March, Rishi Sunak - who was chancellor at the time - used the government's Spring Statement to cut the tax, following concerns about rising prices.
Fuel duty on petrol and diesel was reduced by 5p, from 58p to 53p, for 12 months.
OBR's statement assumes that 5p cut will end as planned in March.
It has also factored in a scheduled rise of 7p on top of that.
However, chancellors do not always go ahead with increases to fuel duty.
Before Mr Sunak reduced it, the tax had been frozen since 2011.
Fuel duty goes into the government's general spending pot.
And it's a big money-spinner, tending to raise about £28bn a year.
reasury said the 5p cut introduced in March would cost the public purse £2.4bn in 2022/23.
For 2022-23, the OBR expects fuel duties to raise £26.2bn in total.
re's also a question mark over how the government will make up the shortfall in the tax as more people start to drive electric cars.
However, the Treasury will also start charging vehicle excise duty on them from 2025.
Petrol and diesel prices have been on a rollercoaster ride this year.
Recent data puts petrol at an average of 164p per litre on UK forecourts. 
's a few pennies below the level it was at the Spring Statement when fuel duty was cut.
A wide gap has opened up between petrol and diesel, which is now at an average of 188p - about 8p higher than in March. 
After the fuel duty cut in March, prices came down a bit - only to shoot up to record highs in the summer.
fell back, and are currently on a downward trend.
Fuel prices in the UK move together with changes in the price of crude oil - which it is made from.
re also affected by the exchange rate between the pound and dollar, as crude oil is traded in dollars. A weaker pound means fuel gets more expensive.
Prices were rising before Russia's invasion of Ukraine, but the fallout made fuel more expensive.
Russia used to be one of the world's largest oil exporters, but that was before punishing sanctions were imposed by the West.
US has banned all imports of Russian oil. The UK is phasing it out, and EU sanctions will block most Russian oil imports after 5 December."
business	Northampton's Vulcan Works hub for creative start-ups to open in 2023	"A £14m hub for start-up businesses in the creative industries is due to open on February.
Vulcan Works is on the site of a former Grade II listed ironworks factory in Northampton's Cultural Quarter.
ub will provide lettable office space, workshops, meeting rooms and co-working spaces.
West Northamptonshire Council said the hub could support about 150 businesses and it hoped to could create about 500 jobs in its first 10 years.
uncil funded the construction and refurbishment works, while the South East Midlands Local Enterprise Partnership facilitated a Local Growth Fund contribution of £6.3m. 
re was also £3.06m contributed from the EU's European Regional Development Fund.
ub's commercial manager Kelly Boosey said its first open day in January was fully booked and the team had received ""a great volume of inquiries from a range of businesses"".
Daniel Lister, cabinet member for economic development, town centre regeneration and growth at the Conservative-run council, said: ""The space has been finished to an exceptionally high standard, whilst retaining a number of period features which provide a nod to our local history here in Northampton.
""The project is really gaining momentum now and is close to opening its doors. 
""I look forward to finding out more about the creative start-up businesses who will call this unique space home, and seeing what they achieve through the dedicated support on offer.""
Find BBC News: East of England on Facebook, Instagram and Twitter. If you have a story suggestion email eastofenglandnews@bbc.co.uk"
business	Sunak appears to be back in 'whatever it takes' mode	"It is a significant and abrupt change of view on the economy that has led to today's larger than expected announcement on further energy bills support.
It is not just the U-turn on the windfall tax on profits made from now on, and the prospect of that charge being extended in scope and length. There has also been a recalibration of exactly how much and how quickly many millions of British households need support. 
riven by the full extent of this year's rise in bills hitting monthly direct debits and credit-drained prepayment meters immediately. The rise identified by Ofgem this week for dual fuel bills for an average house at about £220 per month, was already predicted by the Office for Budget Responsibility during the Budget.
rgument that the UK could not risk borrowing to fund households at this time of rising interest rates, has also been temporarily parked. That is exactly what has happened.
Clearly the temptation would be to point to the Prime Minister's party political problems as the reason for these changes - but there is a bigger current here. 
furlough scheme during the pandemic has raised the bar for what, when and how much the public expect the support of the government during a crisis.
A rise in energy costs caused by the aftermath of the coronavirus pandemic and the Russian invasion of Ukraine is an event as beyond the control of ordinary households as a pandemic.
ft permanently bigger. And it may make it a little more difficult to cut taxes as planned before the election. 
In essence, for several million needy households the Chancellor is back in ""whatever it takes"" mode, borrowing more to fund giant household rescues from events over which families have no control."
