category	headline	text
business	Omuwanika Waggwa Nsibirwa ayanjudde alipoota ku nsimbi ezava mu Luwalo eziwera akawumbi kalamba	       Minisita w’ebyenfuna era Omuwanika w’ eggwanika lya Buganda, Owek. Robert Waggwa Nsibirwa ategeezezza nti abantu ba Buganda bongedde okujjumbira enteekateeka z’okulaakulanya Obuganda nga bawaayo ensimbi mu nteekateeka y’Oluwalo okusobola okuwagira enteekateeka za Beene. Alipoota omuwanika agiweeredde mu Bulange e Mmengo ku Lwokubiri mu lukung’aana lwa bannamawulire olwetabiddwamu ne minisita omubeezi owa gavumenti ez’ ebitundu Joseph Kawuki. Owek. Waggwa Nsibirwa ategeezezza nti mu luwalo lw’omwaka 2022 basobola okukungaanya ensimbi eziwera akawumbi kamu n’emitwalo 90 wansi w’enteekateeka y’ Oluwalo lwaffe nga zino zakungaanyizibwa nezisengekebwa okusinziira ku masaza n’eggombolola eziri mu Buganda n’ebweru waayo. Okusinziira ku Owek. Waggwa Nsibirwa ensimbi zino zisaasanyiziddwa ku bintu ebyenjawulo mu bwakabaka era Katikkiro Mayiga bweyali aggalawo Oluwalo lw’ omwaka 2022 yalagira eggwanika okufulumya ensaasaanya y’ensimbi zino okusobola okunyweza ennyingo y’ obwerufu. Omuwanika agamba nti ensimbi zino zizze zirinnya mu myaka ag’enjawulo nga mu 2017 bakung’aanya obukadde 202, mu 2018 nebafuna obukade 414, 2019 obukadde 515, 2020 obukadde 352,2021 obukadde 654ne 2022 akawumbi kalamba n’emitwalo 90.  Owek. Nsibirwa annyonnyodde nti Obukadde 60 bwawagira okulwanyisa mukenenya mu bwakabaka, ate obukadde 100 nebusibwa ku mulimu gw’ okuzzaawo Muzibwazaalampanga. Ekitongole kya Beene ekya Kabaka Education Fund bakiteekamu obukadde 76 ate Emmwaanyi Terimba nebagiwa obukadde 283 n’emitwalo 72. Ono agasseeko nti omulimu gw’okuwa abantu amazzi amayonjo nga bayita mukusima enzizi baziteekako obukadde 39 nga zino zaava mu ssaza lya Rocky Mountains mu Amerika. Minisita Nsibirwa agamba nti emirimu gy’ Embuga bagiteekako obukadde 71 nemitwalo 41 mu 7000m so nga okusembeza abagenyi ba Nnyinimu mu Bulange kwatwala obukadde 210 n’emitwalo 56. Ensimbi obukadde 93 n’emitwalo 45 mu lukumi zazzibwaayo ku Ggombolola ate amasaza ga Beene omuli Ankole, Mbale, Busia Malaba Tororo ne Busoga gaweebwa obukadde 13 emitwalo 57 mu lukumi.. Owek. Waggwa agamba nti waliwo obubonero bungi obulaga nti abantu ba beene bongedde okusiima enteekateeka eno mu bikolwa kubanga ebisinga bibaganyula buteerevu nga mu nkola eno Obwakabaka bwakasima enzizi 671. Ye Minisita omubeezi owa Gavumenti ez’ ebitundu, Owek. Joseph Kawuki ategezezza nti oluwalo luyambye okuzimba obukulembeze n’okukola ennyo mu bantu ba Kabaka kubanga ku mitendera gyonna abantu balwetabamu butereevu.              
business	KCCA egenda kubonereza bannyini bizimbe abakkirizza abatembeeyi ku mbalaza zabwe	 Ekitongole kya Kampala Capital City Authority (KCCA)kifulumizza ebiragiro ebikulu musanvu eri bannanyini bizimbe mu Kampala omuli okubisiiga, okubigobako abatembeeyi abakolera ku bbalaza zaabyo. Okusobola okulaba nti bino bituukirira, waliwo engassi eziteekeddwawo omuli n’okuggala ebizimbe bino singa binaasangibwa nga bigaanye okugondera ensonga zino. Ebiragiro bino bifulumiziddwa omubaka wa Pulezidenti mu Kampala, Hudu Hussein leero ku Lwokubiri ku Media Centre mu Kampala. Okusinziira ku Hudu, bino byonna bigendereddwamu okukyusa endabika y’ekibuga Kampala kituukane ku mutindo gw’ebibuga ebirala mu nsi yonna nga Dubai. Mu biragiro bino, Amaduuka, Akeedi, bannyini bizimbe n’abavunaanyizibwa ku bizimbe awamu ne bannyini ttaka balina obuvunaanyizibwa okugoba abatembeeyi ababikolerako nga bakolagana ne poliisi awamu ne KCCA. Hussein agasseeko nti batandise dda okukola ku ky’okuggya abaana abasabiriza ku nguudo era bali mu nteeseganya ku kye balina okukolera ababuulira enjiri ku nguudo kuba abasinga abantu bazze babeemulugunyaako enfunda eziwera. Mu birala, KCCA eyagala bannyini bizimbe bayambeko okugoba enzikiza ku bizimbe n’enguudo za Kampala nga bateeka amataala ne kkamera z’ekika kya CCTV ku bizimbe byabwe okusobola okunyweza eby’okwerinda. Hudu agamba nti amataala bano balina okugateeko nga akabonero ak’okuddiza eri ekibuga ku nsimbi obuwanana ze bayoola okuva mu bapangisa ebizimbe bino era n’alabula ne bannyini bizimbe abatafaayo kubiddaabiriza. Ono alaze ebimu ku bizimbe ebiri mu mbeera embi nga ku bino kuliko; Cham Towers, MTN Towers ne NSSF Towers by’agamba nti byetaagako langi empya bituukane n’omutindo. Mu ngeri yeemu ebizimbe byonna birina okuteekebwako amannya ne nnamba mu bwangu ddala. Ku nsonga ya Boodabooda, Hudu annyonnyodde nti bali mu kwebuuza okulaba engeri gye basobola okubawa obukooti obuliko ennamba z’ekika kya QR era bawandiisibwe okusinziira ku ssiteegi zaabwe era bano bakutendekebwa era abo bokka abanaatuukiriza ebisaanyizo be bagenda okukkiriza okukolera mu Kampala. KCCA yaakwongera okusimba omuddo n’emiti mu kibuga wakati mu nteekateeka y’okulabang’ekibuga kyongera okufaanana obulungi.            
business	Ab’e Bukomansimbi balabuddwa ku ssente z’emyoga, tujja kubasiba	   Bukomansimbi – Buddu Abantu ba Kabaka abawangaalira mu disitulikiti y’e Bukomansimbi balabuddwa ku nsimbi z’emyoga singa banaazikozesa obubi nti abamu baakufundikira nga bali mu makomera kuba ensimbi zino si zaakulya wabula okwekulaakulanya. Okulabula kuno kukoleddwa akulira ekitongole  kya Micro-Finance Support Centre mu bbendobendo ly’e Masaka,  Katobe Wilfreds,  bw’abadde abangula abatuuze ba Bukomansimbi North ne South ku nteekateeka eno ku kitebe kya disitulikiti. Katobe agambye nti waliwo abantu abategese SACCO ez’ebicupuli basobole okuganyulwa mu nsimbi zino naye balina okukimanya nti babeetegekedde. Enteekateeka eno mu kitundu kya Bukomansimbi North ne South ezingiramu SACCO 36 era nga bano babanguddwa ku nkozesa y’ensimbi zino era ne baweebwa amabaluwa. Bano oluvannyuma lw’okutendekebwa bati balinze kuganyulwa mu nsimbi ezisoba mu kawumbi akalamba  (1.12billon) ezaatuuse edda ku akawunta zaabwe basobole okwekulaakulanya. Ye omukwanaganya w’enteekateeka y’emyoga mu mu bitundu by’e Masaka, Gonzaga Muteesaasira,  yeebazizza Pulezidenti Museveni olw’enteekateeka eno  ng’agamba nti abantu bangi basula ng’emitima gibeewanise (ku bunkenke)  nga Bbanka n’abawola embaata babatwalako ebintu byabwe,  naye kati omuntu wa wansi ajja kusobola okweggya mu bwavu. Mu ngeri y’emu omubaka wa Pulezidenti e Bukomansimbi, Teopisita Lule Ssenkungu,  ategeezezza nti bakoze okunoonyereza era ne bazuula nti  SACCO eziweereddwa amabaluwa z’entuufu n’asaba abantu okwebuuza  ku bantu ababasingako, okwewala  okukola ensobi. Bo abantu ab’enjawulo  ababanguddwa basiimye gavumenti ku nteekateeka eno ne basuubiza okugikozesa obulungi.      
business	Olukiiko lwa Buganda luyisizza ebiteeso 6 –  lwagala endagaano y’EmmwAanyi eya kampuni ya Vinci esazibwemu	     Olukiiko lwa Buganda luyisizza ebiteeso mukaaga mu lutuula olw’okusatu olw’omwaka ogwa 29,nerusemba endagaano yeyakolebwa wakati wa gavumenti ne kampuni ya Vinci Coffee Co. Ltd esazibwemu mu bwangu. Mu lukiiko luno olubadde lukubirizibwa Sipiika Patrick Luwaga Mugumbule luyisizza ebiteeso lweyamidde ku ndagaano eno abakiise nebakuba ebituli ku Musigansimbi ono eyaleeteddwa okulaakulanya emmwanyi kyokka nga talina ssente, nebalabula gavumenti ku ndagaano ekika kino. Abakiise bakkaanyiza awatali kwekutulamu endagaano eno esazibwemu kuba terina kalungi kegenda kuleeta eri abalimi b’emmwaanyi mu Uganda ne Buganda. Olukiiko lusembye Katikkiro okulondoola ensonga y’okuteekawo ttabamiruka w’abalimi b’emmwanyi bonna mu Uganda,n’ekigendererwa eky’okutema empenda ez’okuyamba bannayuganda okusigala mu bulimi n’obusuubuzi bw’emmwaanyi. Mu ngeri yeemu Olukiiko luvumiridde abantu abatulugunya abavubi, abalunnyanja, nabalunzi b’ebyenyanja n’ekigendererwa ky’okwagala okubagoba mu nnyanja n’okubagoba mu mulimu gw’okulunda ebyenyanja nelusaba kino kibeereko ekkomo. Olukiiko lusembye Obwakabaka okuteekawo enkola enayamba okulambika abantu ku nsonga y’ennyimbe mu Buganda awamu n’okubabangula ku by’obusika, n’ebiteeso ebirala okusobola okutaasa obuwangwa n’ennono za Buganda. Olukiiko lusembye nti mu ngeri eyenjawulo luseewo amaanyi mu kugunjula n’okutendeka omwana ow’obulenzi mu Buganda.         
business	Omugagga Abid Alam asindikiddwa mu kkomera e Kitalya	 Abid Alam mu galubindi [ekifananyi kya Nilepost]  Omugagga Abid Alam ekawungeezi kaleero asindikiddwa mu kkomera e Kitalya okutuuka nga May 8 lwanadda mu kkooti okwewozaako. Ono  eyakwatibwa sabbiiti ewedde akakiiko akakola kukulwanyisa enguzi mu  maka g’obwapulezidenti nga kakulirwa munnamagye, Col. Edith Nakalema. Alam n’abasirikale ba poliisi bana eb’ekitundu ky’e Wamala bavunaanibwa okutulugunya abatuuze be Kassanda ng’abaagala babagobe kuttaka lyabwe. Abasirikale kuliko  akulira okunonyereza ku buzzi bw’emisango mu kitundu ky’e Wamala, Wilbert Osin Wanyama,akulira poliisi y’e Kassanda  Daniel Owellano, wamu n’akulira okunonyereza mu kitundu ky’ekimu   Peter Beitera ssako n’akulira okunonyereza ku poliisi y’e Kassanda  Sgt. Azale.  Kigambibwa bano bayambako Alam okumuwa fayiro ekwata kuttaka erikayanirwa e Kassanda kweyasinziira n’agoba abatuuze ku ttaka wamu n’okubatulugunya. Abataano bano bonna beeganye emisango gino.     
business	Oweek. Kaawaase agamba Obwavu obuli mu Buganda tebusosola	  Oweek. Kaawaase ne Boodi ya BUCADEF empya  Bulange Omumyuka Asooka owa Katikkiro Prof. Twaha Kaawaase Kigongo, ategeezezza nti obwavu obuluma abantu mu Buganda tebusosola mu ddiini, langi  wadde ebibiina by’ebyobufuzi. Okwogera bino Kaawaasa abadde atongozza boodi y’ekitongole ki ‘Buganda Culture and Development Foundation (BUCADEF)’ empya ku Lwokubiri e . “Bwewetoloola Buganda eno olaba abantu baffe nga obwavu buyitirivu, endwadde tezaawula, obutamanya nabwo tebwawula,” Kaawaase bweyagambye. Ono alaze emiramwa okwazimbira ekitongole ki BUCADEF omuli; okukuuma eby’obuwangwa n’ennono, okusitula embeera z’abantu ba Buganda wamu n’okubeera n’ensimbi. Oweek.  Kaawaase anyonyodde nga ekitongole kino bwekiri ekisaale mu kutumbula embeera z’abantu mu bulamu obwa bulijjo era nabasaba okutegeera amasiga Obwakabaka kwebuyimiridde. “Tosobola kubeera ku boodi ya BUCADEF okugiddukanya nga totogedde bwakabaka kyeki kubanga ojja kulemwa okutegeera ebigendererwa bya BUCADEF. Olina okutegeera amasiga kwetuyimiridde, ” Oweek. Kaawaase bwagasseeko. Eng. Ishak Lukenge, Dr. Gorette Nabanoga n’ Oweek. Kaawaase Ate ye Minisita Hajjati Mariam Mayanja Nkalubo yeebazizza boodi enkadde olw’okukola omulimu ogwagiweebwa era nasuubizza nga minisitule ye bwegenda okubayamba okulaba nga omulimu gwanguwa. Boodi empyaekulirwa Engineer Ishak Lukenge,  Dr. Gorette Nabanoga amyuka Ssentebe,  abalala kuliko; Mw. Tyaba Bazilio, Prof. Yefusa Kitungulu Zaake, Mw. Luyimbazi Nalukoola, Dr. Emma Naluyima,  ne Mw. Saul Kaye Ssentebe omuggya Ishak Lukenge, yeebazizza Ssaabasajja Kabaka okusiima nabalonda okukulembera boodi eno. Ono ategeezezza nti BUCADEF gwe mutima gwa Buganda kubanga yesuubirwa okukyusa obulamu bwa bantu ba Buganda era nawera okutuukiriza obuvunaanyizibwa obwamuwereddwa.    
business	Ababaka baagala omwenge gutandike okutundibwa ssaawa 6 ez’emisana, bw’obigaana osibwa myaka 10	  Palamenti ekkiriza omubala omukyala owa disitulikiti ye Tororo Sarah Opendi atandike okubaga ku tteeka erigaana amabaala okutunda omwenge nga ssaawa 6 ez’emisana tezinawera awamu n’obutasukka ssaawa 12 ez’okumakya nga bakyagutunda. Ebbago lino lituumiddwa ‘ Alcoholic Drinks Control Bill 2022,’ nga singa linafuuka etteeka, omuntu yenna anaasangibwa nga atunda omwenge wansi w’essaawa 6 ez’omutuntu oba 12 ez’okumakya ajja kusibwa emyaka 10 oba okuwa engasi ya bukadde 20 oba byombi. “Omuntu takkirizibwe kutunda wansi wa ssaawa 6 ez’okumakya wadde okugutunda okusukka ssaawa 12 ez’okumakya. Omuntu anaasangibwa nga amenye etteeka lino ajja kuba azizza omusango era asibwe emyaka 10 oba asasule obukadde 20 oba byombi,” Ebbago bwerisoma. Opendi bweyabadde asaba olukusa okugenda okuteekaka ebbago lino yagambye nti waliwo obwetaavu okukoma ku budde abantu bwebanyweramu omwenge era kiyambe okukendeeza ebbula bikolwa. Okusinziira ku Opendi endwadde ezimu eziriwo kati ziva ku mwenge ogw’obulabe so nga n’engeri abantu gyebanywamu omwenge ereetedde obutabanguko mu maka okweyongera. Mu tteeka lino. tekkirizibwa kuguza musirikale oba mujaasi ali mu byambalo omwenge oba okugutundira mu mmotoka wadde okuguguza abaaana abali wansi w’emyaka 18 wadde okutunda omwenge gw’obuveera. Opendi agamba nti wadde wabaddewo amateeka nga ‘The Enguli (Manufacture and Licensing) Act, the Portable Spirits Act cap.97 ne Liquor Act’ gano gakolebwa mabega nnyo nga kati ebiseera bikyuuse nga omwenge omupya oguli ku katale tegwogerwako. Kinajjukirwa nti alipoota y’ ekitongole ky’ensi yonna eky’obulamu ki World Health Organisation (WHO) eya 2018 yalaga nti Uganda yeemu ku nsi ezisinga okunywa omwenge mu Africa.                 
business	Katikkiro Mayiga asabye gavumenti ewagire bannansi abongera omutindo ku Mmwaanyi nga tenanoonya baggwira	 Katikkiro Charles Peter Mayiga asabye gavumenti eveeyo eyambeko ku bannayuganda abagatta omutindo ku kirime ky’ emmwaanyi nga tenanoonya baggwira kubakwasizaako. Okusaba kuno Owek. Mayiga akukoledde Mbiriizi e Lwengo mu Buddu ku Lwokusatu bw’abadde alambula abalimi b’emmwaanyi mu nteekateeka y’ Emmwaanyi Terimba egendereddwamu okugoba obwavu mu bantu ba Kabaka. “Abali ku ggwe mmwaanyi abazongeddeko omutindo nga bannayuganda gavumenti beeba ekwatizaako, abagwira ebaviireko ddala. Bagamba nti bw’oyongerako omutindo oyongera okufuna ssente ate nga kituufu, bwaba Nabatanzi asiika kkaawa ate lwaki nnoonya Allan Smith,” Katikkiro Mayiga bw’abuuzizza. Owek. Mayiga annyonnyodde nti omulimu gw’emmwaanyi guliisa abantu bangi omuli abazirima, abazitunda kuno n’ebweru awamu nabo abazisunsula bwatyo nalaga obwetegefu okwaniriza ensonga zonna ezitereeza omulimu guno omuli n’okusitula omutindo singa zisosoowaza bannansi okusinga. Owek. Charles Peter Mayiga bw’atuuse mu ggombolola ya Mituba VII e Kyenvuunikidde mu nnimiro ya Yosum Muyambi omunyarwanda wa Kabaka ng’ono alina yiika ezisoba mu 35 mu bitundu ebyenjawulo, abaayo abasabye emmwanyi okugiwa obudde nga omulimu gwonna omulala okusobola ogufunamu. Ono era abasabye abazifunyeemu okuyambako abalala kuba tebasobola kubeera bulungi nga balirwana babwe bali bubi bwatyo nabasaba bagabane amagezi n’endokwa kibayambe okulaakulanira awamu olwo Buganda edde ku ntikko. Ye Minisita omubeezi ow’Ebyobulimi n’Obulunzi Owek. Hajji Amis Kakomo, yebazizza Mukuumaddamula olwa kawefube n’okulungamya kwakola ku nsonga y’emmwaanyi. Omulimu Kafeero yeebazizza Katikkiro Mayiga olw’okubalambika entakera ku nsonga z’emmwaanyi awamu n’okubakubiriza bulijjo okubeera abakozi. Mukulambula kuno Katikkiro, asookedde wa Munnyarwanda wa Kabaka Owek. Yosam Kafeero Muyambi, oluvannyuma atuuse e Kaselutwe ewa Wilson Ntambazi, yeeyongeddeyo ku ffaamu ya Muhigira Coffee Estate era nalambula omulimi Patrick Ssemanda awamu n’omuvubuka Lawrence Kabumbuli nga bonna abasabye okunyweza ekkubo lyebakutte. Mu nteekateeka eno, Kamalabyonna abadde awereekeddwako minisita w’ Abavubuka, Emizannyo n’Okwewumuza Owek. Henry Kiberu Ssekabembe, Minisita w’ Amawulire Owek. Noah Kiyimba awamu n’abakungu abalala.   
business	Obwakabaka bwakukwatagana n’ebibiina by’obweggasi okutumbula emmwanyi	 Obwakabaka bwa Buganda bwakukwatagana n’ebibiina by’obwegassi binnansangwa okwongera okutumbula ekirime ky’emmwanyi mu Buganda, kisobozese okuagoba obwavu mu bantu ba Buganda ne Uganda. Katikkiro Mayiga n’ abeebitibwa wamu naba Masaka Cooperative Union Bino byogeddwa Kamalabyonna wa Buganda, Charles Peter Mayiga, bw’abadde asisinkanye ab’ekibiina ky’obwegassi ekya Masaka Cooperative Union mu Bulange e Mmengo leero ku Lwokubiri. Owek. Mayiga agambye nti Nnyinimu Ssaabasajja Kabaka, azze abalagira okuzzaawo ebibiina by’obwegassi era nga guno gwe gwali omulamwa Amatikkira ga 26 mu 2019 kwe gaatambulira. “Ffe ng’abakulembera Obwakabaka, kye tulowooza kwe kukolagana n’ebibiina by’obwegassi ebiriwo nga Masaka Cooperative Union. Tutambulize wamu kaweefube w’ebibiina bino eby’obwegassi naddala bino ebyaffe ebyedda, Masaka Cooperative Union, Wamala Cooperative Union East ne West Mmengo Cooperative Union.” Mayiga bw’annyonnyodde. Ono agambye nti kiyinza okuba nga Buganda teyeetaaga kutandika bibiina bipya naye basobola okukola olukiiko olubataba ne bakkaanya ku ngeri y’okutambuzaamu ensonga. Katikkiro Mayiga nga alaga emmwanyi ezikolebwa aba Masaka Cooperatives Union Kamalabyonna Mayiga alambuludde nti oluvannyuma lw’okwagazisa abantu okulima emmwanyi n’okuzitumbula, kati balina okuzisuubula ku balimi bano, bazigatteko omutindo wamu n’okuzitunda ebweru. Ababuulidde nti baamaze dda okutondawo kkampuni ya Emmwanyi Terimba Ltd ng’eno y’egenda okukwatagana n’ebibiina bino awamu n’abalimi. Mayiga atenderezza omulimu ogwakolebwa Masaka Union, okuyamba Uganda ne Buganda era n’asiima ebimu ku bikulu bye basobodde okukola wakati mu bizibu bye bayitamu. Agambye nti enteekateeka ya Emmwanyi Terimba erimu ebirala okuli; okulima emmere n’okulunda, kibasobozese okufunamu emmere wamu n’okuliikiriza ettaka erikaddiye, wadde nga baasooka kusoosoowaza mmwanyi. Katikkiro Mayiga abakubirizza okufaayo ku mutindo gw’emmwanyi kubanga ebbeeyi kwe zigulibwa ku katale k’ensi yonna, esinziira ku mutindo. Ssentebe w’ekibiina kya Masaka Cooperative Union, Joseph Kavuma Mwanje, alaze Mukuumaddamula ebimu ku bye bakola era n’amubuulira n’okusoomoozebwa kwe basanga. Kavuma ku lwa banne, asuubizza okwongera okukolagana n’Obwakabaka basobole okuganyulwamu. Ensisinkano eno yeetabiddwamu Omumyuka Owoookubiri owa Katikkiro, Robert Waggwa Nsibirwa, Minisita Mayanja Nkalubo, Minisita Amis Kakomo n’abalala.   
business	Katikkiro Mayiga atongozza ekitundu ky’omwaka B eky’ Emmwaanyi Terimba, abakuutidde ku mutindo	 Mukuumaddamula Charles Peter Mayiga azzeemu okukuutira abalimi b’eggwanga mu ggwanga okufaayo ku mutindo gwazo nga batandikira ku ndokwa zebafuna okusimba bweba bakufuna mu mulimu guno. Okwogera bino Katikkiro Mayiga abadde ku bizinga by’e Ssese ku Lwokubiri nga alambula abalimi baayo, okuggulawo ekyuma ekisunsula emmwaanyi ekya Ssese Coffee Centre awamu nokutongoza omwaka B ogw’ Emmwaanyi Terimba. Mu kulambula kuno Owek. Mayiga asookedde wa Mw. Ssemanda Paul alima nokulunda ku kyalo Mirembe mu ggombolola ye Buyindi ku bizinga bye Kalangala mu Ssese.  “Ayagala okwongera omutindo ku mmwaanyi sibya kusiika kkaawa eyo gyebigwera. Emmwaanyi twagala zamutindo abalimi basobole okufunamu naye kitandikira ku ndokwa zokozesa. Bwoba olowooza eby’ omutindo sookera ku ndokwa okakasa nti zentuufu,” Katikkiro Mayiga bw’alambuludde. Ono era abakuutidde okufaayo ku nnima y’emmwaanyi kuba eno ekwatagana bulungi n’omutindo gw’emmwaanyi kuba ebigimusa nabalimisa abalina obukugu kitegeeza kufuna mu kirime kino. Oluvannyuma Mukuumaddamula yeyongeddeyo okuggulawo ekyuma ekisunsula emmwaanyi ku kyalo Buligo nga lino nalyo lya Ssemanda era ng’ono ataddewo n’emmeresezo y’ Emmwaanyi okusobola okuzituusa kwabo abazeetaaga. Mw. Paul Ssemanda nnanyini nnimiro agamba nti ekyamutandisa ennimiro kusomesa bantu abeeno ababadde ennyo mu kirime eky’ ebinanzi. Katikkiro Mayiga bw’atuuse ku kyalo Kalugulu ewali omuvuzi wa boodabooda Kyeswa Kizza nga naye alima emmwaanyi n’okulunda era abaayo naddala abavubuka ba booda booda abasabye okwettanira ekirime kino.  Bw’abadde ayogerako eri abavubuka be Ssese, Minisita w’Abavubuka, emizannyo n’okwewummuza, Owek Henry Ssekabembe Kiberu asabye abavubuka obutalinda bidde okutandika ku nteekateeka y’okweggya mu bwavu. Mu kwongera okutalaaga ebizinga, alambudde ennimiro y’omwami wa Kabaka ow’eggombolola ya Mutuba II Kalangala ku kyalo Mwena Eugen Kitaatire alina yiika 8 kyokka nga wano wakati mu binazi agamba yassaawo yakusomesezaako bantu yiika emu. Wano Owek. Hajji Amis Kakomo ategeezeza nti obwakabaka bwakwongera okussaawo abalimisa okuyambako abalimi okunyikira mu mmwanyi nga kati Buganda erina abalimisa abasoba mu 600 nga bano bonna balina kulaba nti omutindo gw’ emmwaanyi ezirimibwa mu Buganda gutumbuka. Oluvannyuma lw’okulambula abalimi abawerako, Kamalabyonna Mayiga akubye olukungaana ku mbuga y’essaza era wano watongolezza ekitundu ky’ Emmwaanyi Terimba B nasaba okunyiikira okukola.  Ye omwami w’essaza, Kweeba Augustine Kasirye ayanjulidde Katikkiro alipoota ku mmwanyi namutegeeza nti newankubadde nga ekyuma ekyaaliwo kyasaanawo baasigala balima era basanyufu nti mwami Ssemanda yabateereddewo ekyuma ekisunsula emmwanyi. Mu balala abawerekeddeko Katikkiro Mayiga mu kulambula kuno kuliko; Minisita wamawulire era omwogezi wa Buganda Owek. Noah Kiyimba, Owek. Mariam Mayanja Nkalubo Nassejje awamu n’abakungu abalala.         
