category	headline	text
business	Omuwanika Waggwa Nsibirwa ayanjudde alipoota ku nsimbi ezava mu Luwalo eziwera akawumbi kalamba	       Minisita w’ebyenfuna era Omuwanika w’ eggwanika lya Buganda, Owek. Robert Waggwa Nsibirwa ategeezezza nti abantu ba Buganda bongedde okujjumbira enteekateeka z’okulaakulanya Obuganda nga bawaayo ensimbi mu nteekateeka y’Oluwalo okusobola okuwagira enteekateeka za Beene. Alipoota omuwanika agiweeredde mu Bulange e Mmengo ku Lwokubiri mu lukung’aana lwa bannamawulire olwetabiddwamu ne minisita omubeezi owa gavumenti ez’ ebitundu Joseph Kawuki. Owek. Waggwa Nsibirwa ategeezezza nti mu luwalo lw’omwaka 2022 basobola okukungaanya ensimbi eziwera akawumbi kamu n’emitwalo 90 wansi w’enteekateeka y’ Oluwalo lwaffe nga zino zakungaanyizibwa nezisengekebwa okusinziira ku masaza n’eggombolola eziri mu Buganda n’ebweru waayo. Okusinziira ku Owek. Waggwa Nsibirwa ensimbi zino zisaasanyiziddwa ku bintu ebyenjawulo mu bwakabaka era Katikkiro Mayiga bweyali aggalawo Oluwalo lw’ omwaka 2022 yalagira eggwanika okufulumya ensaasaanya y’ensimbi zino okusobola okunyweza ennyingo y’ obwerufu. Omuwanika agamba nti ensimbi zino zizze zirinnya mu myaka ag’enjawulo nga mu 2017 bakung’aanya obukadde 202, mu 2018 nebafuna obukade 414, 2019 obukadde 515, 2020 obukadde 352,2021 obukadde 654ne 2022 akawumbi kalamba n’emitwalo 90.  Owek. Nsibirwa annyonnyodde nti Obukadde 60 bwawagira okulwanyisa mukenenya mu bwakabaka, ate obukadde 100 nebusibwa ku mulimu gw’ okuzzaawo Muzibwazaalampanga. Ekitongole kya Beene ekya Kabaka Education Fund bakiteekamu obukadde 76 ate Emmwaanyi Terimba nebagiwa obukadde 283 n’emitwalo 72. Ono agasseeko nti omulimu gw’okuwa abantu amazzi amayonjo nga bayita mukusima enzizi baziteekako obukadde 39 nga zino zaava mu ssaza lya Rocky Mountains mu Amerika. Minisita Nsibirwa agamba nti emirimu gy’ Embuga bagiteekako obukadde 71 nemitwalo 41 mu 7000m so nga okusembeza abagenyi ba Nnyinimu mu Bulange kwatwala obukadde 210 n’emitwalo 56. Ensimbi obukadde 93 n’emitwalo 45 mu lukumi zazzibwaayo ku Ggombolola ate amasaza ga Beene omuli Ankole, Mbale, Busia Malaba Tororo ne Busoga gaweebwa obukadde 13 emitwalo 57 mu lukumi.. Owek. Waggwa agamba nti waliwo obubonero bungi obulaga nti abantu ba beene bongedde okusiima enteekateeka eno mu bikolwa kubanga ebisinga bibaganyula buteerevu nga mu nkola eno Obwakabaka bwakasima enzizi 671. Ye Minisita omubeezi owa Gavumenti ez’ ebitundu, Owek. Joseph Kawuki ategezezza nti oluwalo luyambye okuzimba obukulembeze n’okukola ennyo mu bantu ba Kabaka kubanga ku mitendera gyonna abantu balwetabamu butereevu.              
business	KCCA egenda kubonereza bannyini bizimbe abakkirizza abatembeeyi ku mbalaza zabwe	 Ekitongole kya Kampala Capital City Authority (KCCA)kifulumizza ebiragiro ebikulu musanvu eri bannanyini bizimbe mu Kampala omuli okubisiiga, okubigobako abatembeeyi abakolera ku bbalaza zaabyo. Okusobola okulaba nti bino bituukirira, waliwo engassi eziteekeddwawo omuli n’okuggala ebizimbe bino singa binaasangibwa nga bigaanye okugondera ensonga zino. Ebiragiro bino bifulumiziddwa omubaka wa Pulezidenti mu Kampala, Hudu Hussein leero ku Lwokubiri ku Media Centre mu Kampala. Okusinziira ku Hudu, bino byonna bigendereddwamu okukyusa endabika y’ekibuga Kampala kituukane ku mutindo gw’ebibuga ebirala mu nsi yonna nga Dubai. Mu biragiro bino, Amaduuka, Akeedi, bannyini bizimbe n’abavunaanyizibwa ku bizimbe awamu ne bannyini ttaka balina obuvunaanyizibwa okugoba abatembeeyi ababikolerako nga bakolagana ne poliisi awamu ne KCCA. Hussein agasseeko nti batandise dda okukola ku ky’okuggya abaana abasabiriza ku nguudo era bali mu nteeseganya ku kye balina okukolera ababuulira enjiri ku nguudo kuba abasinga abantu bazze babeemulugunyaako enfunda eziwera. Mu birala, KCCA eyagala bannyini bizimbe bayambeko okugoba enzikiza ku bizimbe n’enguudo za Kampala nga bateeka amataala ne kkamera z’ekika kya CCTV ku bizimbe byabwe okusobola okunyweza eby’okwerinda. Hudu agamba nti amataala bano balina okugateeko nga akabonero ak’okuddiza eri ekibuga ku nsimbi obuwanana ze bayoola okuva mu bapangisa ebizimbe bino era n’alabula ne bannyini bizimbe abatafaayo kubiddaabiriza. Ono alaze ebimu ku bizimbe ebiri mu mbeera embi nga ku bino kuliko; Cham Towers, MTN Towers ne NSSF Towers by’agamba nti byetaagako langi empya bituukane n’omutindo. Mu ngeri yeemu ebizimbe byonna birina okuteekebwako amannya ne nnamba mu bwangu ddala. Ku nsonga ya Boodabooda, Hudu annyonnyodde nti bali mu kwebuuza okulaba engeri gye basobola okubawa obukooti obuliko ennamba z’ekika kya QR era bawandiisibwe okusinziira ku ssiteegi zaabwe era bano bakutendekebwa era abo bokka abanaatuukiriza ebisaanyizo be bagenda okukkiriza okukolera mu Kampala. KCCA yaakwongera okusimba omuddo n’emiti mu kibuga wakati mu nteekateeka y’okulabang’ekibuga kyongera okufaanana obulungi.            
business	Ab’e Bukomansimbi balabuddwa ku ssente z’emyoga, tujja kubasiba	   Bukomansimbi – Buddu Abantu ba Kabaka abawangaalira mu disitulikiti y’e Bukomansimbi balabuddwa ku nsimbi z’emyoga singa banaazikozesa obubi nti abamu baakufundikira nga bali mu makomera kuba ensimbi zino si zaakulya wabula okwekulaakulanya. Okulabula kuno kukoleddwa akulira ekitongole  kya Micro-Finance Support Centre mu bbendobendo ly’e Masaka,  Katobe Wilfreds,  bw’abadde abangula abatuuze ba Bukomansimbi North ne South ku nteekateeka eno ku kitebe kya disitulikiti. Katobe agambye nti waliwo abantu abategese SACCO ez’ebicupuli basobole okuganyulwa mu nsimbi zino naye balina okukimanya nti babeetegekedde. Enteekateeka eno mu kitundu kya Bukomansimbi North ne South ezingiramu SACCO 36 era nga bano babanguddwa ku nkozesa y’ensimbi zino era ne baweebwa amabaluwa. Bano oluvannyuma lw’okutendekebwa bati balinze kuganyulwa mu nsimbi ezisoba mu kawumbi akalamba  (1.12billon) ezaatuuse edda ku akawunta zaabwe basobole okwekulaakulanya. Ye omukwanaganya w’enteekateeka y’emyoga mu mu bitundu by’e Masaka, Gonzaga Muteesaasira,  yeebazizza Pulezidenti Museveni olw’enteekateeka eno  ng’agamba nti abantu bangi basula ng’emitima gibeewanise (ku bunkenke)  nga Bbanka n’abawola embaata babatwalako ebintu byabwe,  naye kati omuntu wa wansi ajja kusobola okweggya mu bwavu. Mu ngeri y’emu omubaka wa Pulezidenti e Bukomansimbi, Teopisita Lule Ssenkungu,  ategeezezza nti bakoze okunoonyereza era ne bazuula nti  SACCO eziweereddwa amabaluwa z’entuufu n’asaba abantu okwebuuza  ku bantu ababasingako, okwewala  okukola ensobi. Bo abantu ab’enjawulo  ababanguddwa basiimye gavumenti ku nteekateeka eno ne basuubiza okugikozesa obulungi.      
business	Olukiiko lwa Buganda luyisizza ebiteeso 6 –  lwagala endagaano y’EmmwAanyi eya kampuni ya Vinci esazibwemu	     Olukiiko lwa Buganda luyisizza ebiteeso mukaaga mu lutuula olw’okusatu olw’omwaka ogwa 29,nerusemba endagaano yeyakolebwa wakati wa gavumenti ne kampuni ya Vinci Coffee Co. Ltd esazibwemu mu bwangu. Mu lukiiko luno olubadde lukubirizibwa Sipiika Patrick Luwaga Mugumbule luyisizza ebiteeso lweyamidde ku ndagaano eno abakiise nebakuba ebituli ku Musigansimbi ono eyaleeteddwa okulaakulanya emmwanyi kyokka nga talina ssente, nebalabula gavumenti ku ndagaano ekika kino. Abakiise bakkaanyiza awatali kwekutulamu endagaano eno esazibwemu kuba terina kalungi kegenda kuleeta eri abalimi b’emmwaanyi mu Uganda ne Buganda. Olukiiko lusembye Katikkiro okulondoola ensonga y’okuteekawo ttabamiruka w’abalimi b’emmwanyi bonna mu Uganda,n’ekigendererwa eky’okutema empenda ez’okuyamba bannayuganda okusigala mu bulimi n’obusuubuzi bw’emmwaanyi. Mu ngeri yeemu Olukiiko luvumiridde abantu abatulugunya abavubi, abalunnyanja, nabalunzi b’ebyenyanja n’ekigendererwa ky’okwagala okubagoba mu nnyanja n’okubagoba mu mulimu gw’okulunda ebyenyanja nelusaba kino kibeereko ekkomo. Olukiiko lusembye Obwakabaka okuteekawo enkola enayamba okulambika abantu ku nsonga y’ennyimbe mu Buganda awamu n’okubabangula ku by’obusika, n’ebiteeso ebirala okusobola okutaasa obuwangwa n’ennono za Buganda. Olukiiko lusembye nti mu ngeri eyenjawulo luseewo amaanyi mu kugunjula n’okutendeka omwana ow’obulenzi mu Buganda.         
business	Omugagga Abid Alam asindikiddwa mu kkomera e Kitalya	 Abid Alam mu galubindi [ekifananyi kya Nilepost]  Omugagga Abid Alam ekawungeezi kaleero asindikiddwa mu kkomera e Kitalya okutuuka nga May 8 lwanadda mu kkooti okwewozaako. Ono  eyakwatibwa sabbiiti ewedde akakiiko akakola kukulwanyisa enguzi mu  maka g’obwapulezidenti nga kakulirwa munnamagye, Col. Edith Nakalema. Alam n’abasirikale ba poliisi bana eb’ekitundu ky’e Wamala bavunaanibwa okutulugunya abatuuze be Kassanda ng’abaagala babagobe kuttaka lyabwe. Abasirikale kuliko  akulira okunonyereza ku buzzi bw’emisango mu kitundu ky’e Wamala, Wilbert Osin Wanyama,akulira poliisi y’e Kassanda  Daniel Owellano, wamu n’akulira okunonyereza mu kitundu ky’ekimu   Peter Beitera ssako n’akulira okunonyereza ku poliisi y’e Kassanda  Sgt. Azale.  Kigambibwa bano bayambako Alam okumuwa fayiro ekwata kuttaka erikayanirwa e Kassanda kweyasinziira n’agoba abatuuze ku ttaka wamu n’okubatulugunya. Abataano bano bonna beeganye emisango gino.     
health	Katikkiro Mayiga atongozza eng’oma Ggwangamujje okulwanyisa COVID-19	         Katikkiro Charles Peter Mayigaatongozzaeng’oma Ggwangamujje egenda okukubwa Abaami ba Kabakamu nteekateeka y’okukunga abantu ba Beene wonna mu Buganda okusitukiramu balwanyise ekirwadde kya Ssennyiga Corona era n’asaba Abaami okukulemberamu olutalo luno. Enteekateeka eno ebadde mu Bulange- Mmengo ku Lwokusatu era Mukuumaddamula asinzidde wano n’asaba abantu okumanya akabi akali mu bulwadde buno obwa Lumiimamawuggwe. “Kambabuulire empologoma eyatulumba ye Lumiimamawuggwe, etusensera, etulya tetulaba era tetutegedde kuba ffenna abali wano tusobola okuba nga tulina obulwadde nga tetumanyi, ayinza okuba mu ngalo, leka kwekwata mu nnyindo, mu maaso, mu mimwa. Akabi kajja tulina okutegeeza ensi nti empologoma ezze naye bwe weerwanako ogiwona naye bwe weekwata ku maaso ekulya.” Kamalabyonna Mayiga agamba nti mu buli mbeera, eggwanga lirina okusoosowaza ebyobulamu era n’asaba Abaami ba Kabaka okukulemberamu olutalo ku Lumiimamawuggwe nga Beene bwe yalagira. Okusinziira ku Katikkiro Mayiga, ekisinga okutta bantu mu bulwadde buno kwe kuba nti obulwadde buno bwetooloddwa obutamanya era abantu n’ebintu ebyandibayambye babyesammula nga balowooza nti birimu akabi. Mayiga asiimye aba Dreamline Products olw’obuyiiya mu kusaasaanya amawulire agakwata ku Sennyiga Corona kuba okuva edda obuyiiya bw’eng’oma omwali Saagalaagalamidde, Ggwangamujje n’endala, zaayambanga nnyo okutumbula embeera z’abantu n’okubakuuma. “Mu Mirembe egyayita abalya ensi baali abo abalina ffeeza ne zzaabu, ekiseera ne kijja ng’abalina amatwale nga Bungereza. Ekiseera ne kituuka nga abalina amafuta be baliwo naye batugamba nti, oyo agenda okulya ensi mu biseera eby’omu maaso y’oyo ategedde ebyempuliziganya era atambula n’okumanya.” Owek. Mayiga bw’alambuludde. Mu ngeri yeemu ku mukolo guno, Obwakabaka buyingidde mu ndagaano n’aba Dreamline Products nga ku lwa Buganda, Owek.Hajji Amisi Kakomo y’ataddeko omukono ate Kenneth Mulondo n’assaako ku lwa Dreamline Products. Minisita omubeeziow’ebyamawulire ne tekinologiya mu gavumenti eyaawakati,Owek.Joyce Nabbosa Ssebuggwawo asinzidde wano n’asaba abasomesa beegemese kisobozese okwanguyizagavumenti okukola enteekateeka z’okuggulawo amasomeroera n’asaba abantu okwekuuma ekirwadde kino. Omukungu wa Dreamline Products,Mw. Kenneth Mulondoategeezezza nti basinzidde ku bukulu bw’eng’oma ne bakkiriza nti esobola okukunga abantu okusobola okulwanyisa Ssenyiga Corona. Mu nteekateeka eno, eng’oma eno yaakukubibwa okukubiriza abantu okukola, okuteeka mu nkola ebiragiro by’abasawo ku kulwanyisa Ssenyiga coronanga mu binokuliko; okunaaba mu ngalo, okwambala obukookolo, okwewa amabanga n’ebirala.             
health	Bannayuganda basabiddwa okwetangira endwadde	  Bannayuganda basabiddwa okufaayo okwetangira endwadde ezitali zimu bweba baagala okulaakulana n’okukyuusa embeera yabwe olwo Buganda edde ku ntikko. Okusaba kuno kukoleddwa Omulangira Felix Muteesa bw’abadde atikkula Amakula okuva mu bannassingo mu lubiri e Mmengo ku Lwokubiri. Bano Muteesa abasabye okwewala endwadde zinamutta basobole okubeera abalamu kuba abantu abalamu bokka be basobola okulaakulanya ensi Buganda. Omulangira era abakubiriza okuba abakozi nga lwebagya okusoboola okutuukiriza ebiruubirirwa byabwe . Katikkiro w’Ebyalo bya Kabaka Omuk.Moses Luutu asabye abazadde okwongera okugumiza obuvunqnnyizibwa bwabwe eri abaana okuteekateeka eggwanga eryenkya erituukiridde. Ye Omwami wa Kabaka amulamulirako eggombolola ya mumyuka Busimbi David Ssendikadiwa agamba nti basoomozebwa enjala kyokka nakakasa nti olw’obukulembeze obulungi ebisoomozo bagezezaako okubirinya ku nfeete. Mukwenda eyawummula era omukiise wa Ssingo mu lukiiko lwa Buganda owek. Stanley Kijjambu yeebaziza banassingo olw’okufaayo okutuukiriza ennono yabwe nga lino ryerimu ku makubo ag’okuzza Buganda ku ntikko Amakula gano gavudde mu ggombolola ya Mumyuka Busimbi okuva mu ssaza lye Ssingo.   
health	Bannabuddu beefumiitirizza ku Mukenenya	 Bya Muwuluzi Yusuf  Abantu ba Ssaabasajja Kabaka mu ssaza ly’e Buddu basisinkanye okwefumiitiriza ku ngeri ekirwadde kya Mukenenya gye kikosezzaamu abantu naddala abaliko obulemu. Ppookino n’abamu ku baliko obulemu Bino byabaddewo eggulo ku lunaku lw’ensi yonna olw’ekirwadde kino era ng’ensisinkano eno yabaddemu ab’ekitongole kya MADIPHA ekiyambako abaliko obulemu naye nga mu kiseera kye kimu bawangaala n’ekirwadde kino n’okulaba bwe basobola okubulwanyisa. Ku mukolo ogwabadde ku ssaza nga gwabaddemu ebikonge by’Obwakabaka, abakulembeze mu Masaka, bannaddiini n’abakulembeze babaliko obulemu mu kitundu kino. Mu bubaka bwe obwamusomeddwa Ppookino Jude Muleke, Minisita wa gavumenti z’ebitundu mu Buganda, Owek.Joseph Kawuki yategeezezza nti abantu amaanyi babadde bagamalidde ku Ssennyiga Corona ne beerabira Mukenenya. Minisita yagasseeko nti Obwakabaka busaale nnyo mu kulwanyisa obulwadde bwa Ssiriimu era n’akubiriza abantu okwekuuma. “Tusaana tutaase abaliko obulemu obutasaabaana kawuka ka Mukenenya.” Bw’atyo Owek. Kawuuki bwe yayongeddeko era ne yeebaza essaza Buddu n’ekitongole kya MADIPHA. Ye Ppookino mu bubaka bwe yavumiridde nnyo ebikolwa eby’ekko ebyetobese mu kalulu kano naddala ebyo ebikolebwa abakuumaddembe. Wabula ono yasabye abavubuka okwewala ebikolwa eby’effujjo olwo lwe banaateekebwamu obwesige. Ssenkulu w’ekibiina kya MADIPHA, Musisi Richard, yannyonnyodde nti ng’abaliko obulemu basanga okusoomoozebwa okuwangaala n’ekirwadde kino. Rev. Fr. Aloysius Kalwowa nga ye yakiikiridde omusumba w’ssaza ly’e Masaka, Bishop Serverus Jjumba, ku lwa bannaddiini yasabye wabeewo okunoonyereza ku bintu ebiremesa abantu okuvaayo okwatula mu lwatu nti balina Siriimu nga n’abamu eddagala balimirira mu nkukutu. Oluvannyuma woofiisi ya Ppookino yawaddeyo ebimu ku bikozesebwa abantu abaliko obulemu.    
health	Abasawo b’e Mulago bayambako okubbayo abalwadde – Minisitule y’ebyobulamu	   Kampala Abamu ku basawo b’eddwaliro ekkulu e Mulago basongeddwamu okubeera emabega w’omuzze gw’okubba abalwadde mu ddwaliro lino nebabatwala mu malwaliro g’obwannanyini. Kino kibotoddwa akulira eddwaliro lino  Dr Baterena Byarugaba  eggulo ku Lwokuna bweyabadde n’abakungu ba Minisitule y’ebyobulamu nga boogerako eri bannamawulire. Dr. Baterena agamba nti byebakazuulawo biraga nti waliwo bakayungirizi abalinda abalwadde mu bifo awasimba emmotoka  ku ddwaliro lino wamu n’abasawo ababuzaabuza abalwadde nebabatwala mu malwaliro agaliraanye Mulago. Ono yalaajanidde abakulu mu Minisitule okubaako kyebakolawo kuba omuzze guno gutadde obulamu bwa bannayuganda mu matigga. Dr. Baterena yawadde eky’okulabirako ky’omwana eyagyibwa e Mulago natwalibwa mu ddwaliro ly’obwannanyini kyokka nalongoosebwa bub inga kati ensonga ziri mu kkooti ekitatanye ekifananyi ky’eddwaliro lino. Bino webijidde nga Minisita omubeezi ow’ebyobulamu Robinah Nabbanja yatandikawo okulambula eddwaliro lino buli Lwakuna okusobola okutereeza emirimu wamu n’okutumbula obuweereza nga alwanyisa obulyi bw’enguzi. Kinajjukirwa nti mu mwaka 2019, Pulezidenti Yoweri Kaguta Museveni yalagira amalwaliro agatunda eddwaliro naddala mu ddwaliro lino okuggalawo nga agamba nti bano bali bawandikira abalwadde eddagala eriri mu malwaliro gaabwe olwo nebabasindikayo okuligula.      
health	Katikkiro Akuutidde Bannayuganda Obutassa Mukono Kukulwanyisa Kirwadde Kya Coronavirus	 Katikkiro wa Buganda Charles Peter Mayiga asabye abantu ba Uganda obutasuula nnanga mu kulwanyisa ekirwadde kya coronavirus. Bwabadde ayogerako eri eggwanga mu maka g’obwakatikkiro, mu Butikkiro e Mmengo, Mayiga agambye nti abantu bangi kati beerabidde nti tebalina kukwata bantu mungalo, obuteekwata mu nnyindo, akamwa n’amaaso, okwambala obukookolo wamu n’okussa mu nkola enkola ya tonsemberera. Oweek. Mayiga ategeezezza nti ssenyiga kolona tannafuna ddagala. “Ng’ojjeeko ennambika etuweebwa ab’ebyobulamu tulina okusigala nga tutambulira ku nnambika etuweebwa gavumenti; tulina okubitambulirako; era ekimu ku bbyo kwekusigala ewaka eri abo abatalina nnyo nsonga ebajjayo. Abaana mubakuumire awaka ate abazadde mufube okulaba nga beewala emize,” Mayiga bwagambye. Asabye abaana okufuba okusomera awaka era n’abazadde okufuba okulaba ng’abaana bagoberera byebalaba ku terefaayina. Mu birala, Mayiga asabye abantu okukomya okukungaana ku mikolo egy’enjawulo kubanga gyebakoma okukungaana abangi, gyebakomya okutambuza akawuka kolona. “Ensi tejja kusaanawo nga tokoze mukolo naye bwekiba kyakufa nakuwona, mu kikole nga mu kungaana batono. Ebiragiro bino byonna bikaluubiriza naye bitaasa bulamu bwaffe kubanga kyekyokulwanyisa kyokka kyetulinawo,” Mayiga bwagambye. Agasseeko nti Pulezidenti Museveni bweyatoowolokosa ku mateeka g’omuggalo abantu abamu baalowooza kolona aweddeyo. “Twagala abantu bakole basobole okweyimirizaawo, balabirire abantu baabwe, bakulaakulane badde ku ntikko, twagala Buganda ngeri ku ntikko mu byenfuna ne mu mbeera z’abantu naye twagala abantu basooke bataase obulamu,” Mayiga bwagambye. Woosomera bino ng’omuwendo gw’abantu abaakazuulwamu kolona guweze 724 mu Uganda.   
